login,post,posts_time,posts_dt,ticker
Capit_AL,"$LKOH вышел я в конце недели из лукойла и всей росфонды $MOEX  , каждую неделю буду пристально смотреть, перестраховываться, перезаходить",12:56,2023-01-06,LKOH
ALEXMIT1,$LKOH чего за хрень?,12:37,2023-01-06,LKOH
Smid_nch,"$LKOH Когда дивиденды выплатите? За часть выплатили, за вторую зажали. #поддержкатинькофф кормит завтраками...",12:29,2023-01-06,LKOH
13rusl,"Российская нефть уходит в тень
$LKOH $ROSN $SIBN $RNFT $SNGS $TRNFP 

👉За декабрь морские поставки российской нефти упали — сообщает Bloomberg. 
Как сильно? До минимумов 2022 года. Средний объем экспорта в декабре — 2,6 млн баррелей в сутки.

Работают санкции? Транснефть винит во всем погоду. Штормы, действительно, могли нарушить экспорт из черноморских и тихоокеанских портов. Например, в Козьмино отгрузка была приостановлена   на 11 дней декабря. 

Кстати, Транснефть, скорее всего, больше не будет публиковать информацию о транспортировке нефти и нефтепродуктов. Так хочет Правительство РФ — боятся  спровоцировать новые санкции. 

🤔О чем еще сообщает Bloomberg?

— Поставки в Европу почти иссякли. Небольшие объемы все еще идут в Болгарию по “Дружбе”. Особняком стоит Турция. 

— Европейские танкеры по-прежнему могут перевозить российскую нефть, если ее цена не превышает 60$ за баррель. Но так делают немногие.

— Россия все больше зависит от собственного «теневого флота», состоящего из старых судов, принадлежащих малоизвестным компаниям. 

— Растут транспортные расходы. Так, путешествие из балтийских портов в Индию занимает около месяца. А раньше нефть поставляли в Роттердам за 7 дней. 

Индия, Китай, Турция — ключевые клиенты России. Но поставки в эти регионы тоже просели. Зато резко возросло число танкеров “без конечного пункта назначения”. Они перевозят порядка 680 тыс. баррелей в сутки. Растет практика перевалки российской нефти с одного корабля на другой. В конечном итоге, вся эта нефть оказывается либо в Индии, либо в Китае.

Вывод: Цель санкций — заставить Россию продавать сырую нефть дешево и с большими издержками. И, похоже, они работают. Для российских нефтяников грядет трудный год. 


$YNDX 
Фундаментальные показатели ""Яндекса"" остаются незыблемыми

✅Катализаторы: увеличение доли на рынке рекламы; внимание показателям юнит-экономики; поддержка со стороны государства.

❌Риски: утечка персонала; волатильность на рынке рекламы; реорганизация Yandex.

Yandex по-прежнему хорошо смотрится по фундаментальным показателям, но теперь все внимание на реструктуризацию. 

В 3К22 компания порадовала — неожиданно — хорошими результатами, обращая себе на пользу уход ряда зарубежных онлайн-платформ с отечественного рынка рекламы. Мы считаем, Yandex имеет все возможности, чтобы на долгое время стать основным игроком на этом рынке, а позиции в сегментах такси и доставки еды стали лишь прочнее в этом году, особенно после обмена активами с VK. 

Если фундаментальные показатели, скорее всего, останутся привлекательными, то сейчас портфельных инвесторов больше занимают вопросы реорганизации, в результате которой компания намерена разделить российский и зарубежный бизнесы, а также изменить акционерную и управленческую структуру. Главный вопрос здесь заключается в том, останутся ли сегодняшние миноритарные акционеры совладельцами наиболее ценных составляющих бизнеса Yandex (сегментов «Мобильность», «Поиск и портал»), которые должны отделиться от Yandex N.V. и перейти в собственность и под управление российского юрлица. В рамках базового сценария мы полагаем, что интересы миноритариев не пострадают, но детали реструктуризации пока неизвестны.


$MCD 
В Казахстане начали демонтировать логотипы McDonald's со зданий ресторанов

В ноябре 2022 года McDonald's в Казахстане (ТОО Food Solutions KZ) на своем сайте и в соцсетях сообщил, что с 18 ноября приостанавливает работу всех своих ресторанов из-за ограничений в местных поставках.


$TATN $TATNP 
Татнефть — сегодня последний день с дивидендами

Размер дивиденда на одну обыкновенную акцию: 6,86 руб.
Текущая дивидендная доходность: 1,96%

Размер дивиденда на одну привилегированную акцию: 6,86 руб.
Текущая дивидендная доходность: 1,99%

Дата закрытия реестра под дивиденды: 10.01.2023
Последняя возможность купить с учетом Т+2: 6.01.2023

❌Не ИИР
•В рамках стратегии &Абсолютная величина я переодически делаю ребалансировку портфеля, где мы удерживаем позиции от недели до месяца, иногда и более. Welcome",12:25,2023-01-06,LKOH
VeronikaCastro,"❗Мультипликаторы P/E +  P/S + P/BV ❗
Знакомство

🕵Фундаментальный анализ любой компании основан на всестороннем сборе и оценке информации о финансовых показателях, отрасли, экономики итд итп; ключевой задачей является расчет недооценки либо же переоценки текущей цены на актив, начать этот нелёгкий путь проще всего с понимания базовых мультипликаторов

🔹P/E (Цена/Прибыль) один из самых известных коэффициентов, применяемых в инвестировании. Демонстрирует недооцененность или переоцененность акции и помогает определить рентабельность актива при инвестировании

P/E показывает отношение рыночной цены компании (количество акции умноженных на текущую их цену) к годовой прибыли.
Показывает, прибыльна ли компания, и сколько инвесторы платят за 1₽ ее чистой прибыли. P/E компании сравнивают со средним значением по сектору и по рынку. В РФ P/E топ-50 ~6.8
 
Если посмотреть с другой стороны, то P/E так же указывает количество лет, за которые окупятся акции. Например, если коэффициент равен 21.3, как у $POSI , то окупаемость 21 год. Если P/E 1.83, как у $GAZP – то окупаемость ~2 года. Нередко можно встретить такие значения как 30, 50, 60 (P/E $YNDX 45.5). Зачем тогда покупают акции с таким высоким P/E? Прибыли компании не менее изменчивы, чем доходы людей, и акционеры рассчитывают на высокую будущую прибыль компании и часто скептически относятся к низким P/E

Иными словами, вкладываться в компании с P/E>15 — большой риск, но и P/E<5 говорит не только о недооценке, а и о потере к компании интереса или присутствия другого важного фактора (зависимость от политической, экономической ситуации и т.д.)

Известные инвесторы Бенджамин Грэм и Джон Нефф всегда покупали лишь недооценённые акции для долгосрочных вложений. В то же время, они говорили, что на бычьем рынке, скорее всего, будут быстрее расти компании с высокими P/E, чем с низкими

🔹Поэтому подключаем в оценку ещё один мультипликатор  P/S - отношение цены компании к её выручке. Коэффициент дает представление о том, сколько платят инвесторы за 1₽ продаж. Нормой можно считать ситуацию, когда P/S <2. Вообще, чем ниже этот показатель, тем лучше, так как инвестор меньше платит за каждый рубль,  который компания получает от продаж своей продукции или услуг. Если же значение мультипликатора <1, это значит, что инвестор приобретает выручку со скидкой

🔹Ещё один важный мультипликатор для инвестора — P/BV — price to book, отношение цены акции компании к её балансовой стоимости

Этот коэффициент показывает, сколько имущества компании приходится на каждую акцию, и стоит ли она на рынке дороже этого имущества

Если P/BV > 1, значит цена компании на рынке больше ее собственного капитала, и можно сказать, что за акции такой компании вы доплачиваете
Если P/BV > 5 акция считается дорогой
Если P/BV < 1 (но > 0), значит цена компании меньшее ее собственного капитала и можно сказать, что акции вы покупаете со скидкой
Если P/BV < 0, значит у компании долгов больше, чем собственных активов. Такое бывает, но это плохо и у компании есть риск банкротства. Лучше с ней не связываться

💻Применяем эти мультипликаторы для компаний из одной экономической локации и из одной отрасли

Компания    P/E       P/S      P/BV
$LKOH         3.45      0.28      0.60
$SIBN           4.29     0.70      0.97
$ROSN         4.48     0.49      1.18

Лукойл смотрится интереснее на данный момент

*ссылки на источники, где смотреть актуальные мультипликаторы, потому что тут их обновление запаздывает - на Канале, подписывайся",12:11,2023-01-06,LKOH
ALTNLU,$LKOH в стакане такое чувство что лучок сливают все,11:55,2023-01-06,LKOH
JEM.Invest,$LKOH ну вот опять 🔻😂,11:51,2023-01-06,LKOH
starks,$LKOH всём привет! Пробьëм 4111 ?,11:34,2023-01-06,LKOH
Nezrimiy,$LKOH 🚀 ??,11:02,2023-01-06,LKOH
RusDvd,"📌Таблица по стратегия брокеров и инвест-домов с консенсусом по бумагам, у кого что в топ-пиках. Сбер $SBER и Лукойл $LKOH в 4 из 5 стратегиях отмечен. За табличку спасибо Тимофею Мартынову✊",10:42,2023-01-06,LKOH
MamaSayMamaSaMamaMakusa,"$LKOH кто ниже ждет, локти кусать будете, что по-нынешныл цене не взяли, обычно так бывает 😂 не иир",10:41,2023-01-06,LKOH
balmur,$LKOH 3950 для закупа… ждем товарищи,10:22,2023-01-06,LKOH
RR95,$LKOH приснился очень резкий рост,9:50,2023-01-06,LKOH
MakcMc,"$LKOH на мой взгляд обывателя, акции неодоценены. Не смотря на санкции и проблемой с заводом на Сицилии, который будет продан в ближайшее время, акции должны стоить порядка 4700-4800 рублей.
Но это моё, не экспертное мнение!",9:33,2023-01-06,LKOH
BasvaDi,"$ROSN, $LKOH и тд и тп
#однако 🤔 🙄
Стоимость российской нефти обвалилась на 24% за декабрь, до $50 за баррель. Это на $10 ниже потолка цен, установленного Западом. 

В действительности цена ещё ниже, считают эксперты. Потому что в $50 от Минфина входят расходы на страхование и перевозку до порта.

UPD:Эстония предложит ЕС понизить потолок цен на российскую нефть, потому что её реальная цена сейчас заметно ниже, заявил министр иностранных дел страны. По инициативе Эстонии и Польши потолок можно будет пересматривать регулярно — следующее обсуждение в ЕС пройдёт в середине января. 

https://www.forbes.ru/finansy/483460-cena-rossijskoj-nefti-urals-upala-nize-ustanovlennogo-zapadom-potolka#bounce",2:37,2023-01-06,LKOH
Wizard91,"$LKOH здесь пока что все стабильно, стабильно-критически. Как состояние нашей экомики.",1:35,2023-01-06,LKOH
ABD777,"$LKOH Друзья, все получили дивиденды? Мне как собаке кость дали втрое меньше, чем положено!!",0:01,2023-01-06,LKOH
RICHLUCKY,"$MOEX $MGNT $OZON $GAZP $VKCO $RUAL $PLZL 

Прогнозы аналитиков на 2023 год

📉 лидеры падения - $AFKS $VTBR $MAGN $MTSS

📈 лидеры роста - $SBER $LKOH

Забавно отметить, что собственный прогноз Сбербанка отрицательный.. 
Напрашивается вывод - кто как не сам банк может лучше всех знать о реальном состоянии дел компании 

#прогноз #2023🇷🇺",22:59,2023-01-05,LKOH
Evgeniusi,$LKOH весь день рынок стоит,22:54,2023-01-05,LKOH
JEM.Invest,"$LKOH самое главное правило всех начинающих не смотри на цену каждую минуту!
🔥принимайте решение определите срок, потом только девайте выводы!
🐹никогда не входите в депозит на 100%! 
Только 30% 

2 раз еще 30% - это точно будет ошибкой в 70% случаев, но удача будет  возможно, при усреднении.

3 раз если будет падение ждём. Контрольный  и кще 30% - это будет результат! 
———-
Именно так действует биржа 
Удачи, не рекомендации!🍾🎄🎉
Только для новичков 🐹


Наметьте план. Посмотрите точки сопротивление по графическому и тех анализу. Там и будут доя вас закупки.
В 80%

Не смотри на доходность, думай головой 👍",21:56,2023-01-05,LKOH
invest_doxod2,"⚡️ ВСЯ информация и источник: @Invest_doxod

☀️ Важные ближайшие уровни у акций: 
⬆️ - сопротивление 

⬇️ - поддержка 

Часть 1

1. $LKOH: 
⬆️ - 4140
⬇️ - 4050 и 4000

2. $VKCO: 
⬆️ - 464
⬇️ - 430

3. $TCSG: 
⬆️ - 2630
⬇️ - 2450

4. $KMAZ: 
⬆️ - 90
⬇️ - 80

5. $PIKK: 
⬆️ - 620 и 630
⬇️ - 580

6. $ROSN: 
⬆️ - 372 и 380
⬇️ - 360

7. $TATN: 
⬆️ - 360
⬇️ - 348

8. $ALRS: 
⬆️ - 60 и 62
⬇️ - 58

9. $PLZL: 
⬆️ - 7900 и 8030
⬇️ - 7700

10. $FIVE: 
⬆️ - 1525 и 1550
⬇️ - 1480

11 $RUAL: 
⬆️ - 41 и 42
⬇️ - 40

12. $SBER:
⬆️ - 142 и 143
⬇️ - 140 и 139

13. $POLY: 
⬆️ - 383 и 385
⬇️ - 368 и 358

✅ ПОДПИСЫВАЙСЯ НА НАШ ОСНОВНОЙ АККАУНТ @Invest_doxod (временно заблокирован до 9 января) 
не иир",21:49,2023-01-05,LKOH
Den1382,$LKOH Может завтра в пятницу повеселее будет?,21:33,2023-01-05,LKOH
loooser_user,"$LKOH Если смотреть на динамику курса, то сейчас идеальный момент для покупки. 

И предпосылок для бОльшей просадки нефти по ощущениям не чувствуется.",21:31,2023-01-05,LKOH
RusDvd,"Вырезки из стратегии Синары, забирайте пока модерация не потёрла) у этих ребят по Лукойлу $LKOH Роснефти $ROSN и Транснефти $TRNFP логн✊

#Стратегия2023",21:24,2023-01-05,LKOH
GEG20,"$LKOH Как говориться, подъёма без падения не бывает! Ждёмс!",21:11,2023-01-05,LKOH
INVESTilon24,$LKOH давай ракету как $CHMK ПЖ,21:08,2023-01-05,LKOH
invest_doxod2,"⚡️ ВСЯ информация и источник: @Invest_doxod

🧘 Итоги дня: 

🔹 Основной российский рынок шёл на протяжении всего дня вниз. Третий эшелон, как и обычно, стрелял туда-сюда. В целом до сих пор очень низкая ликвидность и недостаток объемов. 
 Мы не торговали крупными суммами, пока что лишь мелкие сделки, в основном памповые акции пробуем. Под самое закрытие успели в ракету $CHMK, при том зашли на всё депо, ведь знаем, что завтра на открытии минумум 5% акция даст☑️

 Из пампового хлама спекулировали на $ORUP (+1,7%); $IRKT (+2,9%); $LIFE (+2,65%); $BLNG (+0,2%₽; $UWGN (+6%). Данные акции используют активно для собирания хомяков🐹 на самом пике. ОВК не смогла встать в планку, вполне ожидаемо. Обувь откатилась от максимумов, видимо повторяет середину декабря. Белон возвращается туда, где его массово сливали. Если коротко, то тут реально есть шанс заработать, но без риск-менеджмента это невозможно. 

Что касается „адекватного“ рынка, то он вообще не привлекает. В  $SBER, $LKOH, $GAZP крупных игроков пока нет, или они сидят и ждут каких-то новостей. Но объёмы на самых низах, ликвидности просто нет. Конечно из-за этого и болтается индекс $MOEX по 1% в день туда-сюда. Даже уровни значительно в нём ослабли. 
 Из интересного тут ловили буйный и неожиданный рост $AFLT (+2%✅), непонятно с чем связанный🤷; шортили $POLY (+0,7%✅), который приуныл и пошёл вниз за основным долларовым золотом; ну и утром смогли поймать отскок $VKCO (+1,6%✅), там пока что движение в очень узком коридоре, надо быть осторожным. 

🥱 Вообщем скука. Наверно пора возвращаться к старому - участвовать крупно в пампах, совершать кучу прибыльных сделок, увеличивать сильно депо, а затем одной сделкой его сливать😁. 

🙏 Итого за СЕГОДНЯ: 
+0,5% к депозиту🫠
🙏 Итого за ЯНВАРЬ: 
+3,55% к депо👍

✅ ПОДПИСЫВАЙСЯ НА НАШ ОСНОВНОЙ АККАУНТ @Invest_doxod (временно заблокирован до 9 января) 
не иир",20:50,2023-01-05,LKOH
starolei,"$LKOH вот от кого от кого а от тебя Лукойл такой подставы не ожидал. Так меня в яму кинуть? Это что как в фильме? ""Это Спарта!!!!""  Падаю в темноту и края не вижу. От портфеля одна кожа осталась) и долги перед брокером)",19:55,2023-01-05,LKOH
Yverenno,"Всём добрый вечер💪

⚡️Цена на российскую нефть обвалилась на 24% за декабрь до 50$ за баррель, что является на 10$ ниже потолка цены, установленной Западом. $LKOH $ROSN $GAZP $TATN 
Эксперты считают, что в действительности цена ещё ниже, потому что в 50$ от Минфина входят расходы на страховку и перевозку нефти до порта.

Чего ждать дальше?  Покупать / продавать? 
Хочется услышать мнение каждого, кто и что думает делать... Всем доброй ночи ✨

Не ИИР.",19:42,2023-01-05,LKOH
Renatic,$LKOH у меня такое ощущение что его специально тормозят ботами. Вам так не кажется? Только до 4100 поднимается и бац выкладывают по 4080.,19:36,2023-01-05,LKOH
stanislaw044,"$LKOH бедный лучок заставляет паниковать трейдеров смотрю многих)
Хотя это мощная компания и не государственная и несколько месяцев - полгода и будет рост хороший у неё))
Не иир.",19:20,2023-01-05,LKOH
anna4003,"«Город засыпает - просыпается мафия»: ПИФ, БПИФ и ETF
Одним словом это фонды. 
Фонды - это готовые наборы ценных бумаг. Уже готовый диверсифицированный портфель 
Фонды - это инструмент долгосрочного инвестирования. 
Подходит, если надо накопить на обучение ребёнка, покупка недвижимости или финансовую подушку к пенсии. 
Куда они инвестируют? 
Фонды могут инвестировать в разные активы, например российские или американские акции, облигации, золото. 
Какие фонды бывают?
1) ПИФ- можно купить напрямую через управляющую компанию
2) БПИФ- можно купить или продать на бирже 
3) ETF-этот фонд зарегистрирован в другом стране
БПИФ- это почти аналог ETF, только зарегистрирован на территории России. Разница между ETF  небольшая, только в расположение и  законодательстве. 
На чем можно заработать? 
Увы, фонд не платить дивиденды и купоны. Но, можно заработать , если актив вырос. 
Сколько стоит фонд? 
По разному стоит, в зависимости от решения компании. 
✅Преимущества фондов:
1) диверсификация - если 1 компания обанкротится, то существенно ни как не повлияет на портфель) 
2)надежность - показывает историю роста фонда
3) ЛДВ- за удержание фонда более 3 лет инвестор не платит налог на прибыль с продажи 
4) низкий порог
5) открытность- инвестор полностью знает состав фонда
❌Недостатки:
Если владеете меньше 3 лет и решили продать, то придётся заплатить налог 13% ( если вы налоговый резидент России), или 30% если нерезидент. 
$TMOS - БПИФ от Тинькофф капитал "" Тинькофф Индекс МосБиржи "" инвестирует в российские компании напрямую без использования  ETF. Целевым индексом является индекс ММВБ. В состав которого входят более 40 крупнейший российских компаний. 
Таких как:
Сбербанк $SBER
Газпром $GAZP
Роснефть $ROSN
Лукойл $LKOH
Норильский никель $GMKN
Яндекс  $YNDX и др..
Вкладывая в БПИФ $TMOS, вы инвестируете в широкий спектр акций российских компаний из различных секторов экономики. Получаемые по акциям дивиденды фонд реинвестирует, то есть направляет на покупку дополнительного числа акций.
Таким образом, фонды - инструмент, который поможет снизить риски для начинающего инвестора.",19:16,2023-01-05,LKOH
ShineOff,"$LKOH Акции падают, когда их продают, верно?
Акции растут, когда их покупают.
Вопрос. Зачем люди продают акции? Почему нельзя всей галактикой объединиться и просто не продавать акции.
Ладно если человек продаёт, чтобы зафиксировать прибыль. НО когда он продаёт себе в убыток??? Очень странно планета устроена…",18:59,2023-01-05,LKOH
Evgeniusi,"$LKOH а че все лежит-то? Не двигается 
Сбер, фосагро, Лукойл,",18:48,2023-01-05,LKOH
MamaSayMamaSaMamaMakusa,$LKOH skammmm,18:32,2023-01-05,LKOH
PohmeloiD,$LKOH я от таких отписок в шоке... Всем деньги вернули?,17:24,2023-01-05,LKOH
patrick_walsh,"$LKOH Все блоггеры загоняют в Лукойл, МТС, Новатэк, Норникель. А почему ушел Алекперов из Лукойл? Какая вероятность, что если Лукойл отойдет например к Роснефти? Сделают принудительный выкуп акций по нужной цене?",16:25,2023-01-05,LKOH
Barzov,"$LKOH Типо нефть дешевле стала. Мало кто заметил, что доллар подрос. Дивиденды же рублями платят. Чем больше рублей за доллар, тем выше дивиденды. Не понятно настроение рынка.",16:05,2023-01-05,LKOH
dolgopup,Кто объяснит что это значит? Я имею в виду паттерн. Ступенчатая вершина? Оно? Для роста должно быть пробитие 4092 правильно понимаю? $LKOH,15:50,2023-01-05,LKOH
Saint.Nicholas,$LKOH будет рост вот увидете !,15:45,2023-01-05,LKOH
RusDvd,"Всем привет✊

Серьезно думаю по нефтянке в основном портфеле. 5 февраля, будут введены санкции на нефтепродукты, очень надеюсь что наши Лукойл $LKOH , Роснефть $ROSN , Газпромнефть $SIBN придумают куда перенаправить потоки, что бы потери были не критичными. Текущая доля в нефтянке около 32% от основного портфеля это много. Про дивидендный портфель особенно не парюсь, сумма не большая... Что думаете?",15:43,2023-01-05,LKOH
Cowboy_Bebop,"$LKOH 3700😆 Пока дивгэп не пронырнет, от мертвого осла вам уши, а не рост))",15:18,2023-01-05,LKOH
rich_and_happy,"Консолидированные данные прогнозов из стратегий на 2023 Top Picks

На Сбер $SBER и Лукойл $LKOH ставят почти все (Сбер сам в себя не верит, а БКС не верит в Лукойл)

Зато по ВТБ $VTBR единодушие, не нравится никому )

-
Не является индивидуальной инвестиционной рекомендацией",15:16,2023-01-05,LKOH
Kivvvi,"$LKOH  товарищи, не могу понять когда в рост и где зона поддержки, подскажите",15:05,2023-01-05,LKOH
Niyaz_ka,"$LKOH 
Средняя цена на нефть марки Urals в январе-декабре 2022 года сложилась в размере $76,09 за баррель, в январе-декабре 2021 года — $69,0 за баррель. 
 
Средняя цена на нефть марки Urals в декабре 2022 года сложилась в размере $50,47 за баррель, что в 1,44 раз ниже, чем в декабре 2021 года ($72,71 за баррель)

          — Минфин РФ",15:04,2023-01-05,LKOH
RR95,$LKOH падай,15:02,2023-01-05,LKOH
13rusl,"👉Эксперт рассказал, каким будет спрос на нефть в мире в будущем.

$LKOH $ROSN $SIBN $RNFT $SNGS $SNGSP 

Руководитель направления «Экономика отраслей ТЭК» ЦСР Александр Амирагян прогнозирует высокий спрос на нефть в мире в будущем. Он считает, что такая динамика будет наблюдаться как минимум до 2040 года, передает агентство «Прайм». 

На это будет влиять рост глобального потребления пластиков и нефтяного топлива в судоходстве и авиации, полагает специалист.

По его мнению, при высоких темпах экономического роста в развивающихся странах и достаточно низком уровне внедрения альтернативных технологий в мире будет наблюдаться повышенный спрос на нефть до 2050 года. 

Амирагян также прокомментировал ситуацию с внутрироссийским спросом на нефть и нефтепродукты. Он назвал его стабильным с небольшим трендом к росту. Эксперт отметил, что увеличение потребления в транспортном секторе и развитие нефтехимии сохранит в дальнейшем этот спрос.

С 5 декабря минувшего года начало действовать эмбарго на поставки нефти из РФ по морю в Евросоюз. Кроме того, ЕС решил ввести регулируемый потолок цен на российское черное золото, поставляемое морем, на уровне $60 за баррель. 

Глава Минфина России  Антон Силуанов  ранее заявил, что страна будет продавать свою нефть исключительно по рыночной стоимости из-за риска деформации рынка на фоне введения ограничений на максимальную цену. 

$GAZP 
""Газпром"" - самый маржинальный европейский рынок в обозримой перспективе утрачен

Самый маржинальный европейский рынок, дававший львиную долю экспортных доходов, утрачен безвозвратно, во всяком случае в обозримой перспективе. Дело не в том, что мир, дружба и жвачка уже не вернутся, достаточно других причин:

- Идет активное замещение российского трубопроводного газа танкерными поставками СПГ;

- Потребление газа в ЕС благодаря мерам экономии за 5 мес. снизилось на 20%;

- В структуре энергобаланса растет доля ВИЭ, АЭС, угля, мазута.

Доля «Газпрома» на рынке ЕС сократилась с 40% до 7%. Трубопроводный газ идет в Европу только через Украину и по одной из веток через Турцию. В страны ЕС поставляется 2,1 млрд. м3 газа в месяц, и это даже сейчас больше, чем в Китай.

Фрагмент взят из сточника:  автора Telegram-канала ""Ленивый инвестор. 

$AFLT 
Авиарынок – что изменилось за этот год?

2022 год оказался непростым для российской авиационной отрасли на фоне введенных Западом санкций. Среди ограничений - закрытие неба 36 странами мира для самолетов из России, а также запрет на лизинг и поставку зарубежных воздушных судов, запчастей и оборудования. В то же время с 24 февраля остаются закрытыми 11 аэропортов южной и центральной частей России, ограничения на полеты, которые на данный момент были продлены до 2 января.

Крупнейшим заказчиком отечественных самолетов стала группа «Аэрофлот», подписавшая соглашение на сумму в 1 трлн руб. о закупке и поставке 339 самолетов российского производства до 2030 года, к которым относятся 89 самолетов SSJ New, 210 судов МС-21 и 40 самолетов Ту-214. Согласно планам, поставки начнутся уже в следующем году, когда в парк группы поступят первые два самолета SSJ New. В 2024 году ожидается поставка первых шести лайнеров МС-21 и первых семи судов Ту-214.

$EIX 
Итальянская энергетическая компания Edison прекратила работу на рынке РФ - гендиректор

Крупная итальянская энергетическая компания Edison прекратила работу на российском рынке, сообщил гендиректор группы Никола Монти в интервью, которое в четверг опубликовала газета La Stampa.

❌Не ИИР
•В рамках стратегии &Абсолютная величина я переодически делаю ребалансировку портфеля, где мы удерживаем позиции от недели до месяца, иногда и более.  Добро пожаловать!",14:58,2023-01-05,LKOH
Egorsha94,"$LKOH Вчера подросли и хватит, можно вниз…",14:56,2023-01-05,LKOH
Ksenia_Investor,"Россия стала отправлять больше арктической нефти со значительными скидками в Китай и Индию

Арктические сорта Arco, Arco/Novy Port и Varandey обычно не направляются на Восток, но теперь находят новые пристанища, после того как ЕС, страны G7 и Австралия ввели ограничение цен на российскую нефть в декабре, в дополнение к эмбарго ЕС на поставки российской нефти морским путем. Об этом сообщает Reuters. Продавцы продают российскую нефть с большими скидками, поскольку они покрывают более высокие расходы на доставку.

Экспорт арктической нефти в Индию неуклонно увеличивался с мая, с рекордными 6,67 млн баррелей в ноябре и 4,1 млн баррелей в декабре, показали данные Refinitiv. Большую часть поставок составили Arco и Arco/Novy Port, добытые на месторождениях, эксплуатируемых «Газпром нефтью».

По словам источника, индийским переработчикам легко перерабатывать нефть из Варандея, хотя будущие закупки будут зависеть от уровня цен.

Варандейская нефть, добываемая на Тимано-Печорских нефтяных месторождениях, эксплуатируемых Лукойлом, имеет плотность по API около 37 градусов и содержит 0,4% серы. Ее качество аналогично смеси ESPO (ВСТО), дальневосточному сорту, который предпочитают независимые нефтеперерабатывающие заводы Китая, известные как самовары.

По меньшей мере три нефтяных танкера, которые загрузили арктическую нефть в Мурманском порту, сейчас направляются в Китай, показали данные Refinitiv.

✅Спасибо, что прочитали 🥺

✅Подписывайтесь, чтобы не пропускать актуальные новости, технические анализы, а также интересные среднесрочные идеи 😉

$SIBN $LKOH",14:47,2023-01-05,LKOH
Soldberry,$LKOH,14:35,2023-01-05,LKOH
VikVik555,"$LKOH
Рубрика подслушано и подсмотрено. 
Так как я до сих пор кормлю двух Лосей, то жду когда они будут смотреть вверх. 
Не ИИР. 
""В предыдущий торговый день акции компании ЛУКОЙЛ выросли на 1,33%, закрытие прошло на отметке 4123,5 руб. Бумага выглядела лучше рынка, прибавившего 0,8%. Объем торгов акцией на основном рынке составил 1,3 млрд руб. при среднем за месяц 2,5 млрд руб.

Краткосрочная картина

• Акции ЛУКОЙЛа росли третий день подряд на фоне притока реинвестируемых дивидендов. В условиях тонкого рынка даже небольшой объем возвращающихся в акции средств может ощутимо разгонять волатильность.

• Впереди уровень постдивидендного максимума 4150 руб., который может выступить сопротивлением при первом подходе. На часовом графике осциллятор RSI уже развернулся в зоне перекупленнгости, сигнализируя о возможном локальном перегреве. Такие сигналы могут указывать на замедление тренда, но не на его прекращение. После коррекции восходящая волна вполне может продолжиться.

• Цены на нефть вчера потеряли более 4% и сегодня с утра не спешат восстанавливаться. Это негативный фактор для акций нефтяной компании, который также повышает шансы на коррекцию в ходе сегодняшней сессии.

• В случае преодоления постдивидендного максимума в районе 4150 руб. для котировок открывается широкий потенциал для восстановления в район 4400 руб. Однако инвесторы могут с осторожностью подходить к покупкам, оглядываясь на актуальные данные по влиянию на компанию потолка цен и эмбарго в ЕС. В полной мере оценить их пока нельзя, особенно учитывая, что еще не все меры вступили в силу. Это может быть сдерживающим фактором на среднесрочной дистанции.

Внешний фон

Внешний фон с утра складывается смешанный. Азиатские индексы преимущественно на положительной территории. Фьючерс на S&P 500 растет на 0,1%. Нефть Brent сегодня в минусе на 0,1%.

Уровни поддержки: 4100 / 4050 / 4000 
Уровни сопротивления: 4150 / 4250  / 4400""                                            

Подробнее на БКС Экспресс
Это статья от 4 числа.
#прояви_себя",14:28,2023-01-05,LKOH
