login,post,posts_time,posts_dt,ticker
Blackman13,"$ROSN
Многие хотят дивиденды, и это правильно!
А посему до конца завтрашней сесии будет стабильный рост. Но каждый пусть решает сам.",22:03,2023-01-09,ROSN
12Greek12,$ROSN 30.11.2022г акции были куплены по 334 р поднялось 30+ за месяц,21:51,2023-01-09,ROSN
avstraliec,"$ROSN поставил на дурака до вечера заявку на 350, стопы вполне себе состригут не сегодня так завтра",21:49,2023-01-09,ROSN
12Greek12,$ROSN будет 370+,21:41,2023-01-09,ROSN
SN0WBALL,$ROSN короче устал следить выхожу в плюс 9%. Буду закупаться после дивгэпа,21:09,2023-01-09,ROSN
NikNik93,$ROSN и ещё 100 тыс продали одной сделкой,20:51,2023-01-09,ROSN
igor2020,$ROSN на 325 сходит🤔,20:42,2023-01-09,ROSN
Sergei.ul,"$ROSN  Ее зовут Vesnaa  , и она обещала не 370 а 380 🤣🤣🤣🤣😊😊",20:42,2023-01-09,ROSN
Sergei.ul,"$ROSN Я все хочу услышать эту предсказательницу которая хотела сегодня за 370+  увидеть эту акцию!
А .. Уууу мадам вы где которые топили, что эта акция будет по 370+  с командой школьников🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣👍",20:40,2023-01-09,ROSN
NikNik93,"$ROSN 50000 схавали, их не убрали если что",20:39,2023-01-09,ROSN
tsibriy.alexx,"$ROSN Если акции в + примерно чуть выше размера дивидендов, и при этом я не планирую с ними расставаться, стоит ли их сливать перед отсечкой, и выкупать обратно после отсечки, чтобы не платить налог на доход с дивидендов? Или же не трогать, оставить все на самотёк? Как выгоднее?",20:35,2023-01-09,ROSN
redgarden,$ROSN я так понимаю сценарий Газика и Лукоши😀,20:34,2023-01-09,ROSN
Viktoria0703,"$ROSN ау див гэп вообще то послезавтра, а не сегодня 😃😃😃",20:30,2023-01-09,ROSN
viiiiiiiiii,"ссалют всем зубастым! тудэй опять думал где можно спекульнуть чтобы быть на грин движениях, и вспомнил что у меня лежит несколько бумажек $ROSN (меж прочем, это были первые бумаги что я купил в жизни). так вот, купил я их в начале декабря, и к настоящему времени они апнулись на 6%. думаю не плохо для первой бумаги. я их взял, и слил. буду ждать дивгэпа, если норм просядет, хапну обратно в несколько раз больше чем было. 
пока настр такой, у кого какие идеи есть по покупке чего нибудь интересного?",20:26,2023-01-09,ROSN
ali72ru,$ROSN если завтра скинуть их то дивы упадут?,20:23,2023-01-09,ROSN
viktiriachka,$ROSN видно что вниз тянут... Вопрос зачем,20:22,2023-01-09,ROSN
SumRak1102,"$ROSN, видать аудитории не особа интересна данная бумажка), для наблюдения взял пару штук по 370",20:15,2023-01-09,ROSN
Graffiti,$ROSN до куда ямка?,20:08,2023-01-09,ROSN
Vesnaaa,$ROSN идём к 380,20:08,2023-01-09,ROSN
Olga72volga,$ROSN понеслась,20:07,2023-01-09,ROSN
Radna13,$ROSN ну как дивиденды получили(,20:01,2023-01-09,ROSN
Bromium,$ROSN А какого числа придут дивиденды?,20:01,2023-01-09,ROSN
UdmurtionWomen116611,"Ну что ж ждём завтрашний 💵 день
Надеемся на $ROSN и их рост.
Ну а пока
•Ночью тебе не спится в голову мысли лезут, где то не спит убийца (-) хочет тебя зарезать, прачешь лицо в подушку и отвлечешся только  опять ( на экаре все красным цветом плачет) перед глазами лысый мужик в наколках©РычагиМашин
•аааа
•ееее
•всем спокойно проспать ночь ✌🏻💚✌🏿",19:38,2023-01-09,ROSN
Russian_Stocks,"🇷🇺 Главные новости сегодняшнего дня:

🔶 В 2023 году российские банки смогут заработать до 1,5 трлн рублей (ПСБ) $SBER

🔶 Роснефть хочет поставлять газ со своих месторождений в проектируемый газопровод Газпрома ""Сила Сибири-2""

🔶 СПБ Биржа $SPBE возобновила торги ценными акциями Yandex, Ozon, ЦИАН и X5 Retail Group

🔶 Новатэк $NVTK увеличит мощность СПГ-завода на Балтике с 660 тыс. тонн до 895 тыс. в год

🔶 Акции Татнефти $TATN сегодня в лидерах падения из-за дивидендной отсечки

🔶 Лукойл $LKOH выкупит акции Энел России у миноритариев по цене 0,48 рублей за акцию

🔶 Polymetal $POLY планирует начать поиски меди в Туве, где ожидается выявление крупного месторождения

🔶 МТС $MTSS запустит свой собственный музыкальный лейбл

🔶 Российская нефть сейчас является лучшим вариантом на рынке для индийских потребителей (глава МИД Индии)

🔶 На длительном горизонте акции НЛМК – хорошая ставка на ослабление рубля (Синара) 

🔶 Русснефть $RNFT по итогам 2022 увеличила добычу нефти на 3,4%

🔶 Ростелеком получит 11 млрд рублей по госконтракту с Минцифры РФ

🔶 Дисконт российской нефти Urals достиг 50% (в пятницу цена была $37,8 за баррель) $ROSN

🔶 Дивиденды с ИИС теперь можно получить на карту Тинькофф Black $TCSG

🔶 Возможное получение Роснефтью доступа к мощностям ""Силы Сибири-2"" негативно для Газпрома $GAZP (Синара)

🔶 В 2023 году НЛМК $NLMK может вернуться к распределению дивидендов (SberCIB)

🔶 Убыток ВТБ $VTBR в 2022 году может превысить полтриллиона рублей (Альфа-Банк)

🔶 Индекс МосБиржи по итогам торгов вырос на 0,33%


✅ Если было полезно, заходите в профиль и подписывайтесь на канал❗️

✅ Только профессиональная аналитика из разных официальных источников❗️



#акции #россия #пульс #новости #аналитика #новичкам #инвестиции #учу_в_пульсе #прояви_себя_в_пульсе",19:31,2023-01-09,ROSN
Olga72volga,$ROSN доллар опять просадили)),19:23,2023-01-09,ROSN
__dava__trader__,"$ROSN это че за хрень на продажу стоит???
513К акций??? Кто нибудь скажет что это???",19:22,2023-01-09,ROSN
pavel11222,$ROSN круто было бы если дивы пришли так же быстро как у ЛУКОЙЛа,19:14,2023-01-09,ROSN
1Averxgod1,"$ROSN  мужики, уточните пожалуйста, если я завтра с утра солью акции, то попадаю под дивы?",19:10,2023-01-09,ROSN
MegaStrategy,"🏤 Мегановости 🗞 👉📰

1️⃣  Роснефть $ROSN хочет поставлять газ со своих месторождений в Красноярском крае и Иркутской области в проектируемый экспортный газопровод Газпрома $GAZP ""Сила Сибири-2"".
Нефтекомпания обладает запасами в 1,5 трлн кубометров газа на месторождениях, следующих вдоль трассы будущего газопровода, и обратилась к президенту Владимиру Путину с просьбой учесть их при проектировании. 
Аналитики считают, что с учетом огромных собственных запасов Газпром вряд ли будет заинтересован в приеме сырья от сторонних компаний.
(Коммерсантъ)

2️⃣  7 января ВТБ $VTBR направил обращение в адрес Казначейства Бельгии и Минфина Люксембурга о получении лицензии на разблокировку иностранных ценных бумаг (ИЦБ) клиентов и дохода по ним. Об этом говорится в сообщении пресс-службы банка.
(ТАСС)

3️⃣  Тайваньская судоходная компания Evergreen Marine выплатила своим сотрудникам годовую премию, в среднем соответствующую 50 месячным окладам, сообщает Bloomberg. 
Так компания решила отблагодарить работников за сверхуспешный год: выручка Evergreen по итогам года должна составить порядка $20,7 млрд, что почти на 30% больше, чем в 2021 году, и втрое превысит показатель 2020 года.
(Коммерсантъ)

4️⃣  Лукойл $LKOH выставил оферту миноритарным акционерам ""Эл5-Энерго"" $ENRU (ранее Энел Россия), следует из сообщения на сайте раскрытия информации.
Компания предложила за одну обыкновенную акцию ""Эл5-Энерго"" 0,48 ₽. 
Срок оферты составляет 70 дней. Количество приобретаемых ценных бумаг – 15,4 млрд штук.
(БКС Экспресс)
Обязательное предложение — публичная оферта, которую мажоритарный акционер обязан направить прочим владельцам акций и конвертируемых в них эмиссионных ценных бумаг. Это предложение выкупить акции по определенной цене.

5️⃣  С 9 января и как минимум до конца месяца пассажиры, летящие в Таиланд, должны будут предъявить при посадке на рейс сертификат о вакцинации от коронавируса, пишет Bangkok Post со ссылкой на Управление гражданской авиации Таиланда (CAAT).
(РБК)
UPD: СМИ Таиланда со ссылкой на министра здравоохранения Таиланда Анутина Чарнвиракула сообщили о том, что Таиланд не станет вводить ограничения, анонсированные ранее для въезда туристов (сертификаты вакцинации).
(Ассоциация туроператоров)

6️⃣  МТС $MTSS, структуры которой уже занимаются промоутерской, концертной и билетной деятельностью, весной запустит собственный музыкальный лейбл. 
Зарубежные Warner Music, Universal Music и Sony Music перестали заключать новые контракты в России, и в сегменте уже появились новые игроки, например VK. 
Эксперты отмечают, что для привлечения артистов им нужно обеспечить востребованные сервисы и разумное авансирование.
Новое направление бизнеса будет включать дистрибуцию треков на все музыкальные стриминговые площадки, маркетинговую поддержку, промо и PR, концертную и билетную деятельность, а также другие сервисы.
(Коммерсантъ)

7️⃣  Компания Roland, выпускающая музыкальные инструменты, представила 50th Anniversary Concept Model Piano — прототип фортепиано с летающими динамиками.
Для улучшения звучания с учетом характеристик конкретного помещения предусмотрены дополнительные динамики, установленные на летающих дронах. Беспилотники работают по выделенному каналу связи с малой задержкой, для которого разработаны особые протоколы связи, что позволяет музыкантам управлять положением дронов во время исполнения музыки для создания оптимального звучания.
(Коммерсантъ)

Лайкай 👍 комментируй 💬 поддерживай 🙏 подписывайся ✅

#прояви_себя_в_пульсе
#учу_в_пульсе
#пульс_оцени
#мегановости
#ПульсВместе
#новичкам
#обучение
#новости
#пульс",19:02,2023-01-09,ROSN
dralban,$ROSN мм не определился куда тащить :),19:02,2023-01-09,ROSN
basebel,"$ROSN
""Сахалин-1"" близок к полному восстановлению нефтедобычи

Добыча нефти на проекте ""Сахалин-1"" полностью восстановится через три-четыре недели. 

По информации Reuters, сейчас добыча на проекте восстановилась до 140-150 тысяч баррелей в сутки, что составляет около 65% мощности, а пикового уровня в 200-220 тысяч баррелей в сутки ""Сахалин-1"" достигнет через ""три-четыре недели"".

Предыдущий оператор ""Сахалина-1"" Exxon Neftegaz Limited, в марте прошлого года заявил о намерении выйти из проекта, и постепенно довел добычу почти до нуля. Напомним, что Exxon «ушли» из проекта на уровнях добычи в 6 тыс бар в сутки.",18:44,2023-01-09,ROSN
Frankenshteyn,"$ROSN рости то будем сегодня, завтра?",18:30,2023-01-09,ROSN
DARHAN,"🇷🇺ИНТЕРЕСНОЕ ЧЕРЕЗ ПРИЗМУ на 09.01.2023г 

Всё самое важное и актуальное из мира российских ценных бумаг:

1. 🇷🇺 В России разрабатывают беспилотный конвертоплан для доставки грузов с вертикальным взлетом и посадкой, умным крылом и автопилотом.

2. 🇷🇺 Роснефть ( $ROSN) хочет поставлять газ со своих месторождений в Красноярском крае и Иркутской области в проектируемый экспортный газопровод Газпрома ( $GAZP) Сила Сибири-2.

3. 🇷🇺 33% компаний в России сократили сотрудников в 2022 году - HeadHunter.

4. 🇷🇺 Несмотря на все сложности, брокеры и биржевые аналитики видят возможности для роста российского рынка в 2023 году.

5. 🇷🇺 МТС ( $MTSS), структуры которой уже занимаются промоутерской, концертной и билетной деятельностью, запустит собственный музыкальный лейбл.

6. 🇷🇺🌍 Россия в октябре прошлого года была на 50-м месте по инфляции среди всех стран мира.

7. 🇷🇺 С 11 января в РФ будет разрешено использовать автоматические камеры для наказания нарушителей, выбрасывающих мусор из автомобиля, грузовика или прицепа на обочине дороги или в лесу.

8. 🇷🇺 Банки стали реже одобрять заявки россиян на кредит.

9. 🇷🇺 Добыча нефти компанией Русснефть ( $RNFT) по итогам 2022 года выросла на +3,4% к году ранее.

10. 🇷🇺 Дочка АФК Системы ( $AFKS) приобрела 100% долей рыбодобывающей компании Лойд-фиш.

11. 🇷🇺 Новатэк ( $NVTK) расширит мощности Криогаз-Высоцка до 895 тысяч тонн СПГ в год.

12. 🇷🇺 В России может появиться новый инструмент для долгосрочных финансовых вложений населения. Речь идет об ОФЗ без купонных выплат.

13. 🇷🇺 Ростелеком ( $RTKM) получит 11₽ млрд на эксплуатацию инфраструктуры электронного правительства.

14. 🇷🇺 Лукойл ( $LKOH) выставил оферту миноритариям ЭЛ5-Энерго ( $ENRU) по 0,48₽ за акцию.

15. 🇷🇺 Ростелеком ( $RTKM) в 2023 году получит 521₽ млн на обеспечение доступом в интернет школ и избиркомов.

16. 🇷🇺 Россия восстановила добычу нефти на своем проекте Сахалин-1 ( $ROSN) после ухода Exxon Mobil.

17. 🇷🇺 Polymetal ( $POLY) планирует начать поиски меди в Туве.

______________________________________________
🥸❗Подписывайтесь на канал. Будьте в курсе всей новостной повестки дня. 
#новости",18:30,2023-01-09,ROSN
BabaYagasha,"$ROSN ребята, она сегодня после 18:40 торгуется?",18:24,2023-01-09,ROSN
EvgeniyRoyal,"$ROSN как думаете упадет за неделю рублей на 40 после дивотсечки? 

Думаю с завтрашнего дня Роснефть потянет аккуратно вниз и весь сектор экономики слегка.",18:21,2023-01-09,ROSN
Kupez46,"🆕🆕🆕🆕🆕🆕🆕🆕🆕🆕🆕🆕🆕🆕🆕🆕🆕🆕НОВОСТИ НА СЕГОДНЯ
🆕🆕🆕🆕🆕🆕🆕🆕🆕🆕🆕🆕🆕🆕🆕🆕🆕🆕
🗞️МТС $MTSS  запустит собственный музыкальный лейбл до конца мая 2023 года. Компания предложит артистам партнерские модели. Лейбл не будет делать ограничения по жанрам — сотрудничать с ним могут любые артисты. Лейбл объединит классические сервисы полного цикла: дистрибьюция на все площадки, маркетинговая поддержка, промо и PR и другие. 

🗞️Росбанк $ROSB купил микрокредитную компанию «Польза-Финанс». Это уже четвертый системно значимый банк в России, который зашел на рынок микрозаймов. Подобные направления уже развивает Альфа-банк, Совкомбанк и TCS Group Holding.

🗞️«Роснефть» $ROSN  ищет место в «Силе Сибири-2»

Компания хочет поставлять газ для экспортного проекта «Газпрома»

По данным “Ъ”, «Роснефть» хочет поставлять газ со своих месторождений в Красноярском крае и Иркутской области в проектируемый экспортный газопровод «Газпрома» «Сила Сибири-2». Нефтекомпания обладает запасами в 1,5 трлн кубометров газа на месторождениях, следующих вдоль трассы будущего газопровода, и обратилась к президенту Владимиру Путину с просьбой учесть их при проектировании. Аналитики считают, что с учетом огромных собственных запасов «Газпром» вряд ли будет заинтересован в приеме сырья от сторонних компаний.

🗞️Компании группы «Россети» $RSTI  в 2022 году установили 74 станции для зарядки электромобилей в пяти регионах России: 64 ЭЗС в Москве и Подмосковье, 10 - в Воронежской, Тульской и Липецкой областях. Также компания присоединенила 137 ЭЗС по заявкам потребителей общей мощностью 20,55 МВт. Совокупные инвестиции ЗЭС по итогам 2022 года составили ₽590 млн.

🗞️Дочка АФК «Система» $AFKS  — УК «Камчатка Проект» приобрела ООО «Лойд-Фиш», специализирующуюся на добыче и переработке красной рыбы. ООО «Лойд-Фиш» являются частью подконтрольного корпорации интегрированного рыбопромышленного холдинга «Восход» с собственной добычей и переработкой 30-45 тысяч тонн тихоокеанского лосося в год.

🗞️«Лукойл» $LKOH  выставил оферту на выкуп у миноритариев 15,4 миллиарда акций «ЭЛ5-Энерго» (ранее — компании «Энел Россия») по цене ₽0,48 за бумагу. Дата представления соответствующего «обязательного предложения» была предоставлена компанией в Банк России 15 декабря.

🗞️«Русснефть» $RNFT  по итогам 2022 года увеличила добычу нефти примерно на 3,4%, до 6,91 млн тонн, природного газа — на 5,4%, до 295 млн кубометров, следует из сообщения в корпоративной газете компании. При этом из общего объема в 6,91 млн тонн добытой нефти 3,8 млн тонн, или 55%, получены при разработке трудноизвлекаемых запасов.

#прояви_себя__в_пульсе
#новости
#пульс",18:20,2023-01-09,ROSN
ALEXANDER2016,$ROSN Походу все отстрелялась. Выдохлась,18:16,2023-01-09,ROSN
ALADI,"$ROSN Завтра дивиденды, это радует.",18:06,2023-01-09,ROSN
Sergius991,$ROSN сливаются перед дивами),17:53,2023-01-09,ROSN
Hopper_invest,"Хотелось бы зафиксировать состояние портфеля на начало 2023 года.

Ниже краткое саммари по каждому эмитенту портфеля.

Немного уменьшилась доля в $SBERP (35 % -> 34%) за счет отсутствия покупок Сбера и наличия небольших покупок других компаний из портфеля. Идея все та же – когда еще купишь флагмана российского банкинга за половину капитала. Ждем годовой отчет в конце января/начале февраля и новостей по дивидендной политике на 2023 год.

Ставка на ослабление рубля и надежда на хороший годовой отчет в $ALRS . Ждем новостей от компании, в том числе информацию по дивидендам. Доля изменилась незначительно и увеличилась с 8 % до 9%  за счет переоценки, покупок не было.

Появилась новость об уходе с российского рынка французской компании GTT – мирового лидера по производству контейнеров для перевозки СПГ. Компания сотрудничала с судоверфью «Звезда», которая в свою очередь строила для $NVTK газовозы, которые предполагалось использовать на «Арктик СПГ-2» и на в проекте «Ямал СПГ». Негативная информация для Новатэка, учитывая ставку компании на развитие СПГ. Сейчас в портфеле доля компании 9%. Доля увеличилась на 1% в связи с переоценкой, покупку буду рассматривать при цене около 1000 рублей за акцию.

Были покупки по $GLTR увеличившие долю компании в портфеле с 9 до 10 %. В случае решения проблемы юрисдикции акционеры могут рассчитывать до щедрые дивиденды в размере до 30%.

$SNGSP префы Сургута занимают 5 % портфеля. Куплены как хэдж от ослабления рубля. Ждем новостей о текущем состоянии кубышки. В случае падения доли меньше 5% буду докупать.

$SELG с начала года прибавил уже 4% к цене акции. 5% портфеля отведено под акции золотодобытчика с отличным менеджментом, перспективами увеличения добычи за счет Кючуса. В качестве позитивного фактора отмечу отмена НДПИ на добычу олова на дальнем Востоке, где сосредоточены основные добывающие мощности Селигдара. Ждем роста золота в 2023 году на новостях о снижении ФРС ключевой ставки.

$OZON Ждем отчета по сильному 4 кварталу (предновогодние продажи) и выхода на прибыль на горизонте 2-3 лет. Пока 5% портфеля, были небольшие покупки по цене ниже 1400 рублей. Одна из компаний, долю в которой хотелось бы нарастить (по плану около 10 % портфеля).

$MDMG команда профессионалов во главе Курцером смогли заплатить дивиденды даже в это непростое время, преодолев юридические проблемы, связанные с регистрацией на Кипре. За 2022 год спрос на медицинские услуги частных клиник вырос на 15-20%, Мать и Дитя вместе с Медси от АФК Система главные бенефициары роста спроса.

$ROSN из отечественной нефтянки лучше всех приспособлена к «развороту на Восток». ВСТО работает на полную мощность, Индия и Китай наращивают закупки нефти и нефтепродуктов. Перспектива Восток-Ойла и стабильно неплохие дивиденды. Из негатива цена URALS в размере 50$ в декабре, по сведениям Минфина

После сокращения позиции в Яндекс с 15% до 3% в декабре покупок и продаж не было. Как и писал ранее,  жду информацию о разделении бизнеса на российский/зарубежный. Очень хочется вернуть позицию хотя бы до 10% портфеля, когда станут понятны правила игры.

Держал 4% в $9888 Baidu и продал актив после роста на 15%. Взамен были приобретены акции Китайского нефтяного гиганта PetroChina $857 с прицелом хороших дивидендов (от 6 до 8%) и получения бенефитов от дешевой российской нефти. Пока 1 % портфеля, при благоприятной цене увеличу до 3-4%.

Также на профит от Baidu были куплены акции компании $2618 JD Logistic как бенефициара открытия китайской экономики после ковидных ограничений и соответственно роста грузоперевозок. 2% от портфеля, позиция спекулятивная и подлежит закрытию в случае хорошего роста.

Последний эмитент – литиевый гигант $LTHM с идеей роста спроса на литий за счет китайских производителей электромобилей, которые показали отличные результаты по прибыли и количеству проданных автомобилей в конце 2022 года.",17:49,2023-01-09,ROSN
PavelPK,"Рынок российских акций в 2023 году, возможности?

Прошедший 2022 год стал для российского рынка одним из худших в его истории — из-за СВО, санкций, ухода иностранных инвесторов, сниженной ликвидности. Вы и сами видите как расстерялось около половины капитализации. Год стал худшим с прошлого мирового финансового кризиса, динамика основного индикатора рынка, индекса Мосбиржи — худшая среди 92 мировых индексов, которые отслеживает агентство Bloomberg. На десятки процентов упали почти все отраслевые индексы рынка (кроме сектора нефтехимии), а единственной акцией из индекса Мосбиржи, которая по итогам года выросла, оказалась бумага производителя удобрений «Фосагро» $PHOR . Более четверти бумаг, которые входят в основные индексы российского фондового рынка, упали на 50% и более.

В 2023 году, как и в 2022-м, геополитика по-прежнему будет основным фактором, влияющим на акции, считают эксперты. Сейчас рыночные мультипликаторы компаний находятся на 50-80% ниже средних значений за предыдущие пять лет. При этом, большинство публичных компаний дает позитивные прогнозы на следующий год, многие уже вернулись к практике выплаты дивидендов. В этих условиях самые интересные бумаги будут именно в голубых фишках, а не во втором-третьем эшелоне, считают эксперты.

Брокеры и биржевые аналитики видят возможности для роста российского рынка в 2023 году.

По прогнозу $SBER SberCIB Investment Research, индекс Мосбиржи может вырасти в этом году до 2600 пунктов — с учетом дивидендов по бумагам, это подразумевает полную доходность около 30%. Еще более оптимистичен БКС — потенциал роста до 2800 пунктов, доходность с учетом дивидендов — около 40%.

Какие секторы и акции, по мнению аналитиков, стоит добавить в портфель?

1. Ретейл — главный защитный сектор
Среди секторов, которые в 2023 году представляют наибольший интерес с точки зрения роста, аналитики выделяют продуктовый ретейл. По их мнению, сектор «оправдывает звание защитного» — основные показатели растут соразмерно инфляции (то есть игрокам сектора удается переложить издержки, связанные с инфляцией, на потребителей), спрос не снижается, к сектору не применимы санкции, а крупные игроки имеют возможность оптимизировать закупочные цены и арендные платежи. «Продовольственный ретейл остается одной из наиболее устойчивых категорий потребительских расходов в периоды слабой макроконъюнктуры», — подчеркивают в своей стратегии на 2023 год аналитики.

На фоне вялой динамики доходов населения драйвером роста для лидеров рынка станут магазины в формате жестких дискаунтеров, отмечают в своей стратегии аналитики «Атон». Фаворитами сектора они называют бумаги «Магнита» $MGNT и X5 Group $FIVE . Последние, как отмечают аналитики, выглядят недооцененными — они торгуются с дисконтом более 50% к пятилетним значениям. Такая недооценка связана с депозитарной формой бумаг и иностранной «пропиской» компании. «Когда ситуация с выплатой дивидендов разрешится, инвесторы существенно пересмотрят свое отношение к эмитенту». У «Магнита» проблем с зарубежной регистрацией нет, поэтому именно у этих бумаг аналитики видят наибольший потенциал роста в секторе в ближайший год. Целевая цена по бумаге — 6900 рублей за штуку (+57% от текущих показателей). Ретейлер может вернуться к выплате дивидендов в следующем году, выиграет от консолидации рынка, а также от ухода некоторых иностранных игроков.

Привлекательными выглядят не только традиционные ретейлеры. Онлайн-ретейлер Ozon $OZON может выиграть от ухода иностранных игроков из России, а маркетплейсы e-commerce в 2023 году продолжат расти опережающими темпами по сравнению с розничными сетями, поэтому прогноз по бумагам компании на 2023 год — «лучше рынка», пишут аналитики. 

2. Нефтегаз -  $LKOH, $ROSN, $GAZP

3. Финансы -  $SBER {$TCSG}

4. Прочие сектора -  $IRAO $POSI

5. Валюта и облигации -  $USDRUB $HKDRUB

✅Подробнее про другие сектора - https://pavelpk.ru/russian-stocks-2023",17:31,2023-01-09,ROSN
vladislavii,"$ROSN объясните пожалуйста, почему перед дивами цена должна упасть?",17:24,2023-01-09,ROSN
Zaur_Mekhtiev,$ROSN котлета на продажу 500 т акций,17:20,2023-01-09,ROSN
Chyika,"Краткий обзор российского рынка, или «А что тут у нас?»

1. Несмотря на все сложности, брокеры и биржевые аналитики видят возможности для роста российского рынка $MOEX в 2023 г  — Forbes. 

2. МТС $MTSS собирается запустить собственный музыкальный лейбл. Компания уже долгое время развивает собственный стриминговый сервис МТС Music. Кроме того, у оператора есть направление МТС Live, которое занимается в том числе промоутерской, концертной, билетной деятельностью. После ухода из России крупных зарубежных лейблов, в сегменте уже появились новые игроки, например VK $VKCO .

3. Лоукостер «Победа” получил сертификат разработчика авиатехники, сообщили в Росавиации. Ряд российских компаний уже получил аналогичные документы на фоне сложностей с обслуживанием самолетов из-за западных санкций. О планах получить сертификаты сообщали также «Аэрофлот» $AFLT и Azur air.

4. Polymetal $POLY планирует начать поиски меди в Туве.

5. Ростелеком $RTKM получит 11 млрд руб. на эксплуатацию инфраструктуры электронного правительства, а также 521 млн руб. в 2023 году на обеспечение доступом в интернет школ и избиркомов

6. Россия восстановила добычу нефти на своем проекте «Сахалин-1» $ROSN после ухода Exxon Mobil $XOM .

Лайк-подписка, чтобы ничего не пропустить)

Не является индивидуальной инвестиционной рекомендацией.",17:19,2023-01-09,ROSN
Russian_Stocks,"⭐️ На какие акции стоит обратить внимание в ближайшие дни?

🔷 На этой неделе в фокусе инвесторов, в основном, будут корпоративные события, связанные с дивидендами.

👉 Вторник, 10 января:

🔷 Дата закрытия реестра акционеров «Татнефти» $TATN $TATNP для получения дивидендов за 9 месяцев 2022 года. Однако для того, чтобы претендовать на дивиденды, обычные и привилегированные акции компании нужно было купить до 6 января включительно. В понедельник наблюдается дивидендный гэп, который, на наш взгляд, может быть закрыт относительно быстро, в течение одного месяца.

🔷 Дата закрытия реестра акционеров «Роснефти» $ROSN для получения дивидендов по результатам 9 месяцев 2022 года (20.39 рублей на акцию, дивдоходность 5,5%) приходится на 12 января (отсечка). Но, чтобы попасть в дивиденды, акции компании нужно купить до 10 января включительно.

👉 Среда, 11 января:

🔷 Акционеры ТГК-1 $TGKA на внеочередном заочном собрании обсудят возможность оставить в распоряжении общества чистую прибыль, полученную в 2021 году, в размере 8,7 млрд рублей. Мы полагаем, что практика дивидендных выплат у компании возобновится только после ухода из капитала финского акционера Fortum, которому принадлежит блокирующий пакет.

🔷 Акционеры «Белуга групп» $BELU на внеочередном заочном собрании рассмотрят вопрос о выплате промежуточных дивидендов по итогам 9 месяцев 2022 года. Дивиденд 75 рублей на акцию, дивдоходность около 2,6%. В случае одобрения (что весьма вероятно) акции компании нужно будет купить до 19 января, чтобы попасть в дивиденды.

*Источник: ""Открытие Инвестиции""


✅ Если было полезно, заходите в профиль и подписывайтесь на канал❗️

✅ Только профессиональная аналитика из разных официальных источников❗️



#акции #россия #пульс #новости #аналитика #новичкам #инвестиции #учу_в_пульсе #прояви_себя_в_пульсе",17:19,2023-01-09,ROSN
