login,post,posts_time,posts_dt,ticker
InveStorylife,"📈 Чашка кофе и +6.94% в этот зимний вечер  ☕️

Не знаем, как согреваетесь вы, но мы вот предпочитаем пить кофеёк и закрывать Starbucks $SBUX с прибылью 😌

Мосбиржа заканчивает день на ~2165, показывая умеренный рост +0.45%. Рубль выглядит заметно бодрее и укрепляется на 3.25% до ~69.80 за доллар.

Как бы нефть Brent ни пыталась тестировать уровень ниже $80 за баррель — не получается. Ситуация с российской Urals обстоит немного сложнее

Полюс $PLZL и Полиметалл $POLY в упор игнорируют продолжающийся рост золота — драгметалл между прочим уже стоит $1879 за унцию! Даже в злачном 2021 году, когда акции Полюса достигали сумасшедших по нынешним меркам 15000-16000 рублей за акцию, цены на золото были стабильно в районе $1700-1800. Пока Полюс подтягивается, уже успели закрыть золотодобытчика $NEM в +5.23%  😎

ФосАгро $PHOR снижается на -2.37%, уже рассказывали почему. Если коротко, то нынешняя коррекция цен на удобрения не выглядит страшной от слова совсем. 

В очередной раз замечаем, как на относительно ""болотистом"" российском рынке вверх-вниз летает всякий неликвид и/или третий эшелон: Русснефть $RNFT +8.11%, ДЭК $DVEC  +28.37%, Фармсинтез $LIFE  +31%! Залетать в такие истории мы конечно же не советуем, и тем не менее интересно: торгуете такие истории?😏

Ставь 🔥 если да и 👍 если инвестируешь только в первый/второй эшелон 😉",19:04,2023-01-09,POLY
Jael,"$POLY пора уже на 400.
Давай уже.",18:47,2023-01-09,POLY
_GEO_,"$POLY 
📀 Polymetal планирует начать поиски меди в Туве в СП с юниором — Интерфакс

Polymetal по результатам очередного конкурса для компаний-юниоров выбрал проект в Туве, где ожидается выявление крупного порфирового месторождения меди с ресурсной оценкой не менее 4.5 млн тонн.

Еще один плюсом этого предложения в компании считают его относительную близость к другим поисковым проектам Polymetal на Алтае. Предполагается, что к весне Polymetal и компания-юниор согласуют основные условия сотрудничества и программу геологоразведочных работ.",18:38,2023-01-09,POLY
Investor_samou4ka,"$POLY Пропустил сегодня торговый день. Думал, там Поля без меня рвануло в 390, а нет. Топчится и тихонько идет низ.",18:34,2023-01-09,POLY
DARHAN,"🇷🇺ИНТЕРЕСНОЕ ЧЕРЕЗ ПРИЗМУ на 09.01.2023г 

Всё самое важное и актуальное из мира российских ценных бумаг:

1. 🇷🇺 В России разрабатывают беспилотный конвертоплан для доставки грузов с вертикальным взлетом и посадкой, умным крылом и автопилотом.

2. 🇷🇺 Роснефть ( $ROSN) хочет поставлять газ со своих месторождений в Красноярском крае и Иркутской области в проектируемый экспортный газопровод Газпрома ( $GAZP) Сила Сибири-2.

3. 🇷🇺 33% компаний в России сократили сотрудников в 2022 году - HeadHunter.

4. 🇷🇺 Несмотря на все сложности, брокеры и биржевые аналитики видят возможности для роста российского рынка в 2023 году.

5. 🇷🇺 МТС ( $MTSS), структуры которой уже занимаются промоутерской, концертной и билетной деятельностью, запустит собственный музыкальный лейбл.

6. 🇷🇺🌍 Россия в октябре прошлого года была на 50-м месте по инфляции среди всех стран мира.

7. 🇷🇺 С 11 января в РФ будет разрешено использовать автоматические камеры для наказания нарушителей, выбрасывающих мусор из автомобиля, грузовика или прицепа на обочине дороги или в лесу.

8. 🇷🇺 Банки стали реже одобрять заявки россиян на кредит.

9. 🇷🇺 Добыча нефти компанией Русснефть ( $RNFT) по итогам 2022 года выросла на +3,4% к году ранее.

10. 🇷🇺 Дочка АФК Системы ( $AFKS) приобрела 100% долей рыбодобывающей компании Лойд-фиш.

11. 🇷🇺 Новатэк ( $NVTK) расширит мощности Криогаз-Высоцка до 895 тысяч тонн СПГ в год.

12. 🇷🇺 В России может появиться новый инструмент для долгосрочных финансовых вложений населения. Речь идет об ОФЗ без купонных выплат.

13. 🇷🇺 Ростелеком ( $RTKM) получит 11₽ млрд на эксплуатацию инфраструктуры электронного правительства.

14. 🇷🇺 Лукойл ( $LKOH) выставил оферту миноритариям ЭЛ5-Энерго ( $ENRU) по 0,48₽ за акцию.

15. 🇷🇺 Ростелеком ( $RTKM) в 2023 году получит 521₽ млн на обеспечение доступом в интернет школ и избиркомов.

16. 🇷🇺 Россия восстановила добычу нефти на своем проекте Сахалин-1 ( $ROSN) после ухода Exxon Mobil.

17. 🇷🇺 Polymetal ( $POLY) планирует начать поиски меди в Туве.

______________________________________________
🥸❗Подписывайтесь на канал. Будьте в курсе всей новостной повестки дня. 
#новости",18:30,2023-01-09,POLY
vladovchinnikov,$POLY Не ИИР. Я полагаю что на Мосбирже продают чтобы вывести по возможности в Лондон и там купить ее подешевле,18:24,2023-01-09,POLY
Evgen99999,$POLY Почему не растем???,18:16,2023-01-09,POLY
Violette,"⚪️ Минцифры РФ заключило с Ростелекомом контракт на эксплуатацию инфраструктуры электронного правительства (ИЭП) в 2023–2024 годах на сумму 11,1 млрд ₽ (Госзакупки).


⚪️ НОВАТЭК увеличит мощность СПГ-завода на Балтике с 660 тыс. тонн до 895 тыс. в год (Интерфакс).

⚪️ Polymetal по результатам очередного конкурса для компаний-юниоров выбрал проект в Туве, где ожидается выявление крупного месторождения меди с ресурсной оценкой не менее 4,5 млн тонн (Интерфакс).


$RTKM $NVTK $POLY",18:08,2023-01-09,POLY
qweq,"$POLY  толкните ее кто-нибудь. Цена держится на уровне 1 декабря. Золото в то время было 1800.
Сейчас #gold 1878. 

$PLZL ребят вы чё тут совсем в отрыве от рынка🤡🤡🤡.  

Такое ощущение что у кого-то робот фиксит лосы по Полиметаллу на уровне 379.  Слишком большие объёмы проходят по этой цене. 

Ребят, золотодобытчики будут расти на факторе смягчения ДКП ФРС., оно ещё не началось. Вырубайте роботов, не режте лося😎",18:05,2023-01-09,POLY
udacha73,"$POLY надеюсь Павлик отошёл с похмелья, ему завтра речь держать 😎",17:57,2023-01-09,POLY
PAVLYUSHIN,$POLY Я снова в игре),17:48,2023-01-09,POLY
udacha73,$POLY думаю рыжее сейчас стартанёт 😎,17:32,2023-01-09,POLY
Chyika,"Краткий обзор российского рынка, или «А что тут у нас?»

1. Несмотря на все сложности, брокеры и биржевые аналитики видят возможности для роста российского рынка $MOEX в 2023 г  — Forbes. 

2. МТС $MTSS собирается запустить собственный музыкальный лейбл. Компания уже долгое время развивает собственный стриминговый сервис МТС Music. Кроме того, у оператора есть направление МТС Live, которое занимается в том числе промоутерской, концертной, билетной деятельностью. После ухода из России крупных зарубежных лейблов, в сегменте уже появились новые игроки, например VK $VKCO .

3. Лоукостер «Победа” получил сертификат разработчика авиатехники, сообщили в Росавиации. Ряд российских компаний уже получил аналогичные документы на фоне сложностей с обслуживанием самолетов из-за западных санкций. О планах получить сертификаты сообщали также «Аэрофлот» $AFLT и Azur air.

4. Polymetal $POLY планирует начать поиски меди в Туве.

5. Ростелеком $RTKM получит 11 млрд руб. на эксплуатацию инфраструктуры электронного правительства, а также 521 млн руб. в 2023 году на обеспечение доступом в интернет школ и избиркомов

6. Россия восстановила добычу нефти на своем проекте «Сахалин-1» $ROSN после ухода Exxon Mobil $XOM .

Лайк-подписка, чтобы ничего не пропустить)

Не является индивидуальной инвестиционной рекомендацией.",17:19,2023-01-09,POLY
13rusl,"$PLZL $POLY 
Мировые центробанки продолжают активно скупать золото

В ноябре 2022 г. мировые центробанки закупили 49,7 тонны золота в золотовалютные резервы, следует из предварительных данных World Gold Council (WGC), передает Интерфакс.

Крупнейшим покупателем был Китай, увеличивший запасы на 32 тонны. Причем до этого Народный банк Китая в течение трех лет не сообщал об изменении объема золота в резервах, а в декабре, по данным Государственного управления валютного контроля (SAFE), закупил еще 0,97 млн унций (около 30 тонн).

Турция в ноябре добавила к запасам 19,3 тонны золота, что делает ее крупнейшим официальным покупателем в 2022 г. (122,8 тонны за 11 месяцев), Киргизия — 3,3 тонны.

Основными продавцами золота в ноябре были Казахстан (3,7 тонны) и Узбекистан (1,6 тонны).


$RNFT 
""Русснефть"" увеличила добычу нефти на примерно 3,4 процента в 2022 году

 ""Русснефть"" по итогам 2022 года увеличила добычу нефти примерно на 3,4%, до 6,91 миллиона тонн, природного газа — на 5,4%, до 295 миллионов кубометров, следует из сообщения в корпоративной газете компании.

""Мы добыли свыше 6900 тысяч тонн нефти и более 2,2 млрд кубометров газа, несколько превысив соответствующие значения предыдущего года"", — приводятся в газете слова главы ""Русснефти"" Евгения Толочка.

При этом отмечается, что из общего объема в 6,91 миллиона тонн добытой компанией нефти 3,8 миллиона тонн, или 55%, получены при разработке трудноизвлекаемых запасов. Из 2,22 миллиарда кубометров добытого газа 295 миллионов приходится на природный газ, а 1,927 миллиарда кубометров на попутный нефтяной газ.


$BABA 
Акции китайского онлайн-гиганта Alibaba подорожали на торгах в Гонконге на 9,15%, на пике котировки достигали 110,9 гонконгского доллара за акцию.

Бумаги технологического гиганта резко выросли после того, как замглавы Народного банка Китая (НБК) и секретарь созданного в НБК комитета Коммунистической партии Го Шуцин заявил, что жесткая политика в отношении китайских технологических компаний подошла к концу, пишет Bloomberg.


$VOW3@DE 
Председатель правления российского ""Союза автосервисов"" Александр Пахомов рассказал, что Volkswagen ограничил доступ к станциям техобслуживания и официальным дилерам к сервисным программам на территории РФ.


$SVAV 
Компания ""Соллерс"" сообщала о возобновлении работы своего предприятия в ОЭЗ Алабуга после новогодних праздников. На заводе ведется крупноузловая сборка автомобилей Argo и Atlant, продажи которых начались в декабре 2022 года.


$AFKS 
УК ""Камчатка Проект"", 100% дочерняя компания АФК ""Система"", приобрела ООО ""Лойд-Фиш"", специализирующуюся на добыче и переработке красной рыбы, сообщили РИА Новости в пресс-службе холдинга.

В июле группа уже приобрела 75% долей в уставном капитале ООО ""Кристалл Фиш"" и 10% долей в ООО ""Хангар"", на базе которых планировала сформировать рыбопромышленный холдинг ""Восход"" с собственной добычей, переработкой, хранением и трейдингом.


$AAPL 
У iPhone 14 Pro обнаружился брак экрана вокруг нового выреза

Apple пока не выпустила официального комментария по поводу выгоревших полос и возможной замены бракованных гаджетов. Официальная презентация iPhone 14 Pro и iPhone 14 Pro Max состоялся в сентябре 2022 года . 


$FEES 
В рамках инвестиционной программы на 2023 год группа ""Россети Северный Кавказ"" планирует ввести 68,5 МВА трансформаторной мощности, построить и модернизировать свыше1 000 километров линий электропередачи.

❌Не ИИР

👉В рамках стратегии &Абсолютная величина 
Переодически делаю ребалансировку портфеля, где мы удерживаем позиции от недели до месяца, в редких случаях и более. 
Вход в стратегию всегда актуален.
Добро пожаловать!

👉В рамках стратегии &Грош цена. На пенсию внукам 
Мы удерживаем позиции более длительный период времени. Подходит для консервативных инвесторов. 
Добро пожаловать! 

👉 &Потенциальный отскок новая стратегия, закуп будет осуществлён 12.01.2023. Самая интересная стратегия, ""ловля падающих ножей"". Рискнём? 
#прояви_себя_в_пульсе
#псвп",17:05,2023-01-09,POLY
Geo87,"$POLY 
Polymetal планирует начать поиски меди в Туве в СП с юниором - Интерфакс

Polymetal по результатам очередного конкурса для компаний-юниоров выбрал проект в Туве, где ожидается выявление крупного порфирового месторождения меди с ресурсной оценкой не менее 4.5 млн тонн.

Еще один плюсом этого предложения в компании считают его относительную близость к другим поисковым проектам Polymetal на Алтае. Предполагается, что к весне Polymetal и компания-юниор согласуют основные условия сотрудничества и программу геологоразведочных работ.",17:03,2023-01-09,POLY
ONLY_TRADING,"🔥 5 акций российских компаний, которые могут быть интересны на среднесрочном горизонте.

🔹 Стоит обратить внимание на акции Сбербанка$SBER . Бумаги сильно скорректировались в 2022 г. из-за отказа от дивидендных выплат, давления санкций. Сейчас основной негатив уже заложен в цену акций. При этом ситуация в банковском секторе не такая страшная, как могло показаться. Уже по итогам октября 2022 г. Сбербанк вышел к прибыли после крупных убытков в I полугодии, заработав за ноябрь 124,7 млрд руб. или 174,8 млрд руб. с начала 2022 г. Важно, что Сбербанк вернулся к публикации финансовой отчетности — это снижает риски для инвесторов. В последние пару недель акции Сбербанка движутся в ползучем растущем тренде. На горизонте нескольких месяцев бумаги могут подняться к 160–170 руб.

🔸 Учитывая локальный растущий тренд в золоте, можно обратить внимание на акции Полиметалла $POLY. Компания пострадала от санкций, проблем в логистике. Также есть риски для инвесторов из-за реорганизации бизнеса. Тем не менее отмеченные факторы уже во многом учтены в динамике котировок. Сильным позитивным драйвером для переоценки должен стать финансовый отчет за II полугодие 2022 г. Компания отмечала, что выстроила новые логистические цепочки, а значит, во II полугодии должен восстановиться свободный денежный поток, снизиться долговая нагрузка. Ближайшим ориентиром в бумаге можно выделить зону 425–430 руб. за акцию. Дальнейший подъем будет зависеть от новостей по реорганизации компании. Позитивные новости, например переезд в дружественную РФ резиденцию, могут стать драйвером для роста в район 500 руб.

🔹 Фундаментально кейс Норникеля $GMKN в последние недели усилился с восстановлением цен на ключевые цветные металлы — котировки драгметаллов поддерживаются ожиданиями более мягкой денежно-кредитной политики ФРС, что усилит промышленный спрос. Для компании также позитивно прошедшее недавно ослабление рубля — девальвация рубля увеличивает рентабельность экспортных поставок, на долю которых в I полугодии 2022 г. приходилось 95% выручки. Акции Норникеля находятся в локальном растущем тренде. 

🔸 На фоне ослабления рубля стоит обратить внимание на акции РУСАЛа $RUAL. Компания выигрывает от девальвации национальной валюты, по итогам I полугодия 2022 г. более 70% выручки формировалось за пределами СНГ. Цены на алюминий отскакивают после обновления локальных минимумов в октябре. Дополнительным драйвером для акций РУСАЛа в среднесрочной перспективе является возвращение компании к выплате дивидендов. По итогам I полугодия 2022 г. были выплачены дивиденды в размере $0,02 на акцию. Дивдоходность на дату отсечки лишь 3,6%, однако важен сам факт, что выросла вероятность выплат в будущем. На горизонте нескольких месяцев при сохранении слабости рубля бумаги могут подняться в район 50–52 руб. за акцию.

🔹 В качестве интересной консервативной фишки с потенциалом роста выделим ГК «Мать и дитя» $MDMG. Основной драйвер роста для компании — постепенное наращивание загрузки недавно открытых госпиталей и клиник. Лишь за счет дозагрузки уже созданных мощностей компания может увеличить выручку почти вдвое в перспективе нескольких лет.  ГК «Мать и дитя» сильно диверсифицировала бизнес в последние годы, компания теперь предоставляет широкий комплекс услуг, что снижает сегментные риски. Влияние санкций на группу минимальное, поставки оборудования и препаратов продолжаются. Компания выплачивает дивиденды, несмотря на зарубежную регистрацию.",16:47,2023-01-09,POLY
neino,$POLY 400 будет но потом когда-нибудь,16:37,2023-01-09,POLY
FinDay,"POLYMETAL INTERNATIONAL PLC
$POLY 

Весьма спекулятивная идея, обязательно с использованием стоп-ордеров.
Основная идея, это пробой сопротивления и отработка W-паттерна. Учитывая показания индикаторов, на быстрое закрытие целей рассчитывать не стоит, вероятнее всего после пробоя уровня потребуется тест и некоторая консолидация перед основным движением. Первая цель 470, закрытие в течение месяц. Следующие цели 580 и 650 имеют более долгосрочный характер. Стоп-ордер под уровень 360.

#псвп",16:33,2023-01-09,POLY
Flowlye,$POLY,16:29,2023-01-09,POLY
Artem86region,$POLY,16:28,2023-01-09,POLY
XoM9l40k,"$POLY почему Лондон за 2 дня +20%, а у нас ничего?",16:23,2023-01-09,POLY
udacha73,$POLY Полина что за дела? Там сэры уже на пятки наступают,15:59,2023-01-09,POLY
D_I_M_O_N_102,"$POLY уже +13%,точно что то назревает...",15:58,2023-01-09,POLY
SergeyFedotov,"$POLY давай на 350 уже, заждался",15:44,2023-01-09,POLY
Artem86region,$POLY ты кота с ракетой ждешь чтоли??,15:09,2023-01-09,POLY
Ronard,"$POLY Все растет, золото, Полис, а Полина не хочет...",14:01,2023-01-09,POLY
gor80,"$POLY 
продолжу новостную ленту Лондонской биржи)) 

Сегодня пробили цену 300 Пенсов за акцию! 
Хорошие новости, но не сказал бы, что неожиданные. На той неделе английские хомяки и прогнозировали рост  золототобытчиков.. +  с декабря акции Poly  потихоньку росли. Поэтому,   вполне закономерная ситуация. 

Из явных плюсов, за 1,5 месяца акция Полиметалла  на LSE  сделали  +50% , т.е. от цены в 200 пенсов, цена поднялась до 300:)))

из минусов, цена на ЛСЕ пока явно ниже чем на Моексе 

300 пенсов - это 250 рублей)))",13:57,2023-01-09,POLY
AntonAN1,"$POLY Давненько здесь ничего не писал…

Второй торговый день наблюдаю как Лондон обновляет апрельские максимумы 2022 года! 

С начало апреля 2022 цена ходила в боковике. 06 января 2023 пробила верхнюю границу и продолжает на сегодня +10%. 

Как только появилась ясность по разделу активов, то есть активы делить не будут (техническую продажу больше не рассматривают), а разделят на юрисдикции, кто-то начал постепенно набирать позу без резких движений. Видно на графике с сентября месяца 2022. 

Близится отчет за 4 квартал 2022. При анонсирование отчета за 3 квартал, было сказано, что вышли на объемы продаж до СВО, в Азию. Ожидают полного растоваривания складов, переизбыток наличности на счетах и возврат к дивидендной политике. Объемы производства подтверждают. 

Также, должны сообщить решение по перерегистрации в дружественные юрисдикции. Ранее сообщали что наиболее возможный вариант Гонконг с листингом на Гонконгской бирже, но в конце года была информация, что все-таки Казахстан. Обещали сообщить в январе 2023. 

Также наблюдаю что и Казахстан начал отскакивать от своих минимумов! 

Видимо есть инсайд! 

Золото также оказывает позитив на $POLY на фоне снижения dxy, обновляя майские максимумы 2022. 

На МБ Полиметалл нарисовал двойнуху, оттестил и начал свое восхождение как и золото. Пока в боковике с 01 декабря 2022.",13:50,2023-01-09,POLY
_ELYSIUM2022_,"$POLY даже если будет падать в течении недели, буду докупать, но при любом плюсе буду закрывать позицию (продавать все бумаги). Вроде как на ближайшие 14 дней всё указывает на рост. Но, непредсказуемость рынка в 2023 никто не отменял, и даже предупредили.
$USDRUB Доллар падает на 3.5% за сегодня (до 69.5₽).
Волатильность довольно сильная в последнее время, осталось придумать как бы на этом заработать, но я не смогу ничего придумать и не заработаю, поэтому основную часть вкладываю в ОФЗ и на купоны пытаюсь поиграться на рынке. Из за волатильности доллара портфель проседает быстрее чем я успеваю мышкой кликать",13:08,2023-01-09,POLY
D_I_M_O_N_102,$POLY на лондонской бирже уже +8%....походу скоро мы полетим также..,13:05,2023-01-09,POLY
DRG2000,$POLY бриты чо творят,13:02,2023-01-09,POLY
Rainbow_Dash,"$POLY золото снизило темпы роста, можно сказать что стало падать. Развернулась за золотом Полина и пошла в царство Аида",12:34,2023-01-09,POLY
Radna13,$POLY ммм,12:31,2023-01-09,POLY
lovets_losey,"$POLY плечо в лонг выросло с 2,7 до 3,4",12:30,2023-01-09,POLY
XoM9l40k,$POLY где рост???,12:19,2023-01-09,POLY
_Stareishina_,"$POLY идём верным курсом, пульсята🚀😏",11:51,2023-01-09,POLY
XoM9l40k,"$POLY вниз так быстро летела, а расти совсем не хочет",11:12,2023-01-09,POLY
XoM9l40k,"$POLY что, получается на этой параше совсем не заработать?",10:57,2023-01-09,POLY
DRG2000,"$POLY тут как в футболе, не растёшь так будешь падать",10:55,2023-01-09,POLY
Grigori.1992,$POLY это шляпа должна пойти на взлет,10:53,2023-01-09,POLY
odise,"$POLY чё за фигня с Полиной,не хочет выдовать результаты,кто знает?",10:48,2023-01-09,POLY
Fox64111,$POLY курс на 392,10:46,2023-01-09,POLY
13rusl,"$POLY $PLZL 
Золото растет в цене на ослаблении доллара

Фьючерсы на золото подорожали до 1880 долларов за унцию на ослаблении американской валюты

Индекс доллара (курс к корзине валют шести стран — торговых партнеров США) сокращался на 0,27%, до 103,6 пункта. Удешевление доллара поддерживает стоимость золота, которое в этом случае становится более доступным при покупке в другой валюте.

Рынки также ждут на текущей неделе важные данные из США, которые могут оказать влияние на курс доллара и дальнейшую политику Федеральной резервной системы (ФРС) США по ставке. Так, в четверг будет опубликована статистика по годовой инфляции в США в декабре. Аналитики прогнозируют, что показатель продолжил снижение и составил 6,5% после 7,1% в ноябре.


$MOEX 
Российский рынок акций растет в начале торгов понедельника на 0,3% по индексу Мосбиржи и на 2% — по РТС из-за укрепления рубля к доллару, следует из данных Московской биржи.


$GMKN $FCX $SCCO $VALE $GOLD-US $NEM 
Стоимость меди в понедельник утром растет на 1%, свидетельствуют данные торгов. Котировки поддерживаются оптимизмом по поводу спроса в Китае и удешевлением доллара к мировым валютам.

Фьючерсы на медь выросли на один процент на ожиданиях по спросу в КНР и ослаблении доллара

По состоянию на 8.16 мск мартовский фьючерс на медь на бирже Comex дорожал на 1,18%, до 3,9695 доллара за фунт (около 0,45 килограмма).

На Лондонской бирже металлов (LME) по итогам торгов пятницы стоимость тонны меди с поставкой через три месяца выросла на 2,57%, до 8 589,5 доллара, алюминия — на 1,77%, до 2 295,5 доллара, цинка — на 0,62%, до 3 023,5 доллара.

P. S в вышеуказанных тегах компании, которые добывают в том числе медь:

•Норникель (GMKN)
Российская горно-металлургическая компания. Крупнейший в мире добытчик палладия, также один из крупнейших по добыче никеля, платины и меди.

•Freeport-McMoRan (FCX)
Американская горнодобывающая компания. Специализируется на меди, золоте, серебре и молибдене.

•Southern Copper (SCCO)
Компания добывает металлы, преимущественно в Перу и Мексике. На медь приходится около 80% ее продаж, остальное — на серебро, молибден и цинк.

•Vale S. A. (VALE)
Бразильская компания, которая специализируется на добыче железной руды, никеля и других металлов

•Barrick Gold (GOLD)
Горнодобывающая компания, специализирующаяся на разработке золота и меди. Ведет деятельность более чем в 10 странах.

•Newmont (NEM)
Крупнейшая золотодобывающая компания в мире. Также разрабатывает и другие металлы, в частности медь.

Индекс доллара (курс к корзине валют шести стран — торговых партнеров США) снижался на 0,25%, до 103,62 пункта. Ослабление доллара поддерживает спрос на сырьевые товары, в том числе и медь, что делает их более доступными при покупке в другой валюте.

Инвесторы в начале недели в целом оптимистично настроены по поводу экономики Китая после смягчения коронавирусных мер. КНР является крупнейшим потребителем меди, поэтому прогнозы по экономике страны отражаются на ожиданиях спроса на этот промышленный металл.


$USDRUB $CNYRUB $EURRUB 
Курс рубля усилил рост к доллару и стал расти против юаня и евро: доллар упал ниже 71 рубля, впервые с середины прошлой недели, юань торгуется в районе 10,4 рубля, евро — по 75,5 рубля, следует из данных Московской биржи.

Курс доллара расчетами ""завтра"" на 10.20 мск снижается на 1,43 рубля, до 70,69 рубля, юаня — на 6 копеек, до 10,38 рубля, евро теряет 66 копеек, опускаясь до 75,50 рубля.

❌Не ИИР

👉В рамках стратегии &Абсолютная величина 
Переодически делаю ребалансировку портфеля, где мы удерживаем позиции от недели до месяца, в редких случаях и более. 
Вход в стратегию всегда актуален.
Добро пожаловать!

👉В рамках стратегии &Грош цена. На пенсию внукам 
Мы удерживаем позиции более длительный период времени. Подходит для консервативных инвесторов. 
Добро пожаловать! 

👉 &Потенциальный отскок новая стратегия, закуп будет осуществлён 12.01.2023. Самая интересная стратегия, ""ловля падающих ножей"". Рискнём? 

#прояви_себя_в_пульсе
#псвп",10:39,2023-01-09,POLY
XoM9l40k,$POLY почему её держат?,10:33,2023-01-09,POLY
Artem86region,$POLY давай взлетай я тебе говорю!!!,10:22,2023-01-09,POLY
Tcheburashka,$POLY этой клюшке все по барабану🤬,10:09,2023-01-09,POLY
Delonge1,$POLY нормально полетали,10:03,2023-01-09,POLY
llvllACTEP,$POLY полетело,10:00,2023-01-09,POLY
JOKER1111,$POLY всем доброе утро ну что сегодня я так понимаю будет дно 😂🔄 не иир,9:49,2023-01-09,POLY
Cash_In_Trash_22.02.2022,$POLY $PLZL  Не каждый поймет...,9:48,2023-01-09,POLY
qweq,"#US02Y 2х летние трежаки -4.5% как вам такое?🤡😎.  

Судя по всему рынок прайсит более короткую и мягкую рецессию. Инверсия Кривой доходности коротких длинных  сокращается. 

На этом факторе золото будет расти. Технически локальная коррекция возможна но среднесрок прогнозы улучшились в сторону. Более уверенного роста 
$POLY
$PLZL",8:56,2023-01-09,POLY
nilovok,$POLY Золото на рекордном подъёме!!!,8:22,2023-01-09,POLY
T_U_Z_O,$POLY $PLZL вы уже видели что происходит с золотом? Жду сегодня взлет 😇🐝,7:58,2023-01-09,POLY
Invest_or_lost,"​​⚒ Деловая активность в промышленности РФ демонстрирует стабильный рост.

📈 Агентство S&P Global каждый месяц проводит опросы среди представителей российского бизнеса, после которого выводит так называемый индекс деловой активности (PMI). Значение выше 50 пунктов указывает на рост деловой активности, ниже - спад деловой активности. 

По итогам декабря 2022 года показатель составил 53 пункта. Таким образом, S&P Global фиксирует сильный рост промышленного производства в РФ в конце 2022 года, что не может не радовать. Рост производства вынуждает компании второй месяц подряд увеличивать персонал, чтобы справиться с высоким объёмом заказов.  

📉 А тем временем инфляция в российской промышленности продолжила снижаться, что позволяет рассчитывать на снижение общей инфляции в экономике. Такая ситуация позволит ЦБ РФ не повышать ключевую ставку в начале будущего года, что нивелирует опасения некоторых инвесторов относительно грядущего ужесточения кредитно-денежной политики. 

🇨🇳 В свою очередь, Минфин Китая планирует увеличить государственные расходы в 2023 году для стимулирования экономического роста, что будет оказывать благоприятное влияние на стоимость сырья. В 4Q2022 китайские власти часто говорили о том, что их не устраивает текущая динамика ВВП, и они хотят в следующем году ускорить рост экономики. Для российских экспортёров это приятная новость, которая в совокупности с девальвацией рубля $USDRUB позволит нарастить финансовые показатели компаний. 

🧮 Индекс Мосбиржи по итогам 2022 года упал на 43%, и хуже рынка из экспортёров выглядят сталевары – ММК ( $MAGN), НЛМК ( $NLMK), Северсталь ( $CHMF), а также АЛРОСА ( $ALRS) и Polymetal ( $POLY).

Сталевары имеют неплохие шансы в наступившем 2023 году расти чуть быстрее рынка, благодаря позитивной рыночной конъюнктуре и более глубокому снижению капитализации в прошлом году. Однако это не точно, особенно после того, как НЛМК второй раз кряду на ВОСА кинул своих акционеров с дивидендами, рекомендованными ранее. 

Если выбирать между АЛРОСА и Polymetal, то оба эмитента в этом году получили целый багаж неприятностей из-за геополитического кризиса. Но если всё же из “двух зол выбирать меньшее”, то АЛРОСА выглядит интереснее, на фоне дисбаланса спроса и предложения на мировом алмазном рынке и возможному перевыполнению производственного плана на 2022 год. 

❤️ Напоминаю, что лайки под этим постом приветствуются! Для меня это главная мотивация радовать вас и дальше качественной авторской аналитикой, новостями и мыслями по рынку.

#пульс_оцени #ПСВП",7:48,2023-01-09,POLY
