login,post,posts_time,posts_dt,ticker
Kapitalizator,"❗🔥Доля экспортной выручки крупнейших российских компаний. 
 
Как и обещал - сделал для вас таблицу. Тут перечислены основные компании, которые ведут бизнес за рубежом. Однако, я не включал сюда банки (СБЕР и ВТБ), так как ТОЧНО подсчитать их выручку по странам - очень сложно. Этой информации нет в открытом доступе. Но, несмотря на это, СБЕР и ВТБ имеют отделения во многих странах и успешно ведут там дела. 
 
✅+ Большая часть их зарубежных отделений находится именно в СНГ, а это - та же ""Россия"", если говорить грубо. Поэтому, чтобы не путать вас, оставим этот вопрос. Я не думаю, что доля их ""зарубежной выручки"" превышает 5%, а скорее всего - и того меньше. 
 
❗Касаемо остальных: лидером в списке оказался Норникель. 96% от его выручки - это экспорт (сюда входят страны СНГ). 
❗Далее идет Алроса с ее 89% (основные страны-покупатели это Индия и Бельгия). 
❗Замыкает тройку лидеров ""западно-ориентированный"" Лукойл. 86%. 
 
🔥ММК оказался в самом низу: всего 15% выручки приходится на экспорт. Для сравнения: у Северстали, которая идет выше по списку, уже 40%. 
 
❓У Акрона и Фосагро, производящих удобрения, процент экспорта также ожидаемо высокий: 80% и 65% соответственно. 
 
💥Касаемо золотодобытчиков: Полиметалл - единственный крупный экспортер (58%). У Петропавловска и Полюса же, процент экспортной выручки близок к нулю. 
 
✅ВЫВОД НЕОДНОЗНАЧНЫЙ: с одной стороны, компании, которые производят дефицитное сырье, вряд ли попадут под серьезные санкции запада (Норникель, Русал). Однако, какой-нибудь Лукойл, который продает столько нефти в Европу - в зоне риска. 
❗Поэтому считаю, что сейчас есть смысл обратить внимание на компании реального сектора, которые имеют большую долю на отечественном рынке. 
$ROSN $LKOH $GMKN $SNGSP $CHMF $ALRS $RUAL $GAZP $AKRN $NVTK $PHOR $NLMK $MAGN
 
👉🏻🔥Подписывайся на профиль",11:57,2022-11-18,RUAL
Reor4,"$RUAL купил по 37,8 к новому году думаю поднимет стоимость, что там со сплавом новым и санкции вроде смягчать хотят в отношении Русала? Какие мысли?",11:49,2022-11-18,RUAL
nvXtrime,"$RUAL такая акция убогая стала просто я тащусь, кто ей движет непонятно!",11:46,2022-11-18,RUAL
riva888,"$RUAL спецом сливают чтобы закупиться, я так думаю",11:45,2022-11-18,RUAL
NataliaBaffetovna,"Более половины падения цен на металлы по сравнению с мартовским пиком объяснялось укреплением доллара. Любой разворот на фоне улучшения макроэкономических условий был бы значительным позитивом для цен. 

$GMKN $POLY $PLZL $RUAL $GLDRUB_TOM $SLVRUB_TOM",11:44,2022-11-18,RUAL
Dim.111,$RUAL рискнул и поднял до 26 тысяч акции,11:34,2022-11-18,RUAL
6e3_naHuKu,$RUAL продолжаем погружение на дно,11:16,2022-11-18,RUAL
Kapitalizator,"❓🔥Чужой среди своих. Какие российские компании на самом деле являются иностранными и где они зарегистрированы? (+таблица) 
 
В свете недавных новостей о возможном разрыве соглашения об отсутствии двойного налогообложения с США, считаю нужным оповестить вас об отечественных компаниях, которые могут попасть под раздачу. 
 
🔥Ниже в таблице я привел 12 эмитентов, которые НЕ ЯВЛЯЮТСЯ российскими. И если Европа и другие страны также задумаются о разрыве соглашения о двойном налогообложении - вам придется платить около 50% налога на дивиденды. 
 
⛔Предвижу, да, не все из нижеперечисленных компаний платят дивиденды - но ведь могут начать? И тогда получится неприятная ситуация. 
 
👉🏻Как вариант, они могут просто ""ПЕРЕЕХАТЬ"" обратно в Россию. Этот процесс называется ""редомицилирование"". Но пока этого не случилось - они остаются иностранными эмитентами. 
 
👍🏻Уже ""переехали"" в Россию Русал 
$RUAL и Лента $LENT (вторая - совсем недавно). А раньше Лента, ровно как Яндекс и X5, считалась Нидерландской компанией. 
 
❗Теперь, что касается ISIN кодов. Они показывают, в какой стране ""прописана"" компания. Однако не стоит сразу судить по первым буквам. Буквы ""US"" не говорят о том, что эмитент зарегистрирован в США. 
""US"" - это прописка не только США, но и многих оффшорных зон (Кипр и тд). Но тикер ""US"" будет стоять лишь в том случае, если у компании есть листинг на одной из американских бирж. 
 
❓КАК ЖЕ ТОГДА ОПРЕДЕЛИТЬ СТРАНУ РЕГИСТРАЦИИ? 
- Забейте в поисковике ""Мосбиржа справочник иностранных финансовых инструментов"". 
- далее откройте сайт и найдите необходимую компанию (по эмитенту). 
- во второй клетке будет указана АКТУАЛЬНАЯ страна регистрации. 
 
❗И напоследок маленькая справка: 
 
🔥Британские Виргинские Острова - это НЕ Великобритания и не ее ""область"". Юридически - это отдельное, независимое, островное государство, расположенное в Карибском море. 
🔥Джерси - это НЕ американский штат. Это так же отдельное островное государство в проливе Ла-Манш. 
Обе этих страны являются оффшорными зонами, как и Кипр. 
$FIVE $TCSG $QIWI $YNDX $AGRO $POGR $POLY $VKCO $ETLN $GLTR $HHR 
 
🔥👉🏻Попрошу подписаться, если было интересно. Дальше будет еще увлекательнее.",11:06,2022-11-18,RUAL
Unwise_hamster,"$RUAL

Даешь цену 50 руб. ✈😃",10:57,2022-11-18,RUAL
Dim.111,$RUAL ну что народ кто скажит когда 44 р ))тому и 100 акции подарю)),10:37,2022-11-18,RUAL
GMR,"❗️ГЛАВНЫЕ НОВОСТИ 🔥
•🇨🇳 Фондовые титаны последнее время скупают китайские акции, ожидая, что худшее уже позади. Улучшение американо-китайских отношений и ослабление карантинных ограничений улучшают перспективы рынка акций КНР.

•🪙 Законопроект, позволяющий легализовать в России майнинг криптовалюты, внесен в Госдуму группой депутатов. #Крипта

•🇷🇺 ЦБ установил комиссию в 6₽ за трансграничные переводы физлиц в рамках СБП.

•💵 Cредний курс покупки/продажи наличного доллара в банках Москвы на 10:00 мск составил 62,13/65,64 руб.

•🔑 СМИ: неизвестные обокрали виллу Олега Тинькова в Тоскане и вынесли драгоценности, сумки и часы на несколько сотен тысяч евро.

•🛫 В России началась работа над созданием первого в стране самолета вертикального взлета.

•🛻  Завод #Москвич начнет первую сборку автомобилей на следующей неделе.

•🚚 $KMAZ до конца года представит беспилотный грузовик для тестирования на трассе М-11.

•⛓ $RUAL 18 ноября начинает размещение третьего выпуска коммерческих облигаций на 2,5 млрд юаней.

•🔵 $VTBR разместит 21 ноября однодневные бонды серии КС-4-345 на 100₽ млрд.

•🟢 $SBER установил ставку 1-го купона по двум выпускам бондов общим объемом 120₽ млрд на уровне 9%.

•🏘 $CIAN предупредил о технических сложностях при возможной выплате дивидендов.

❗️СЦЕНАРИИ ПАДЕНИЯ РЫНКА:
https://www.tinkoff.ru/invest/social/profile/GMR/259ba5c8-395b-4fcc-aa48-9d313afa8201

🏆 БУДУЩИЕ ЛИДЕРЫ РЫНКА:
https://www.tinkoff.ru/invest/social/profile/GMR/1e5759bd-5d49-4441-a104-a439819f4678

🎓 СТАТЬ КВАЛОМ, БЕЗ ПРЕМИУМА И $:
https://www.tinkoff.ru/invest/social/profile/GMR/c764fa06-7c36-40e2-b043-3aa1f8c8d2c7

❔О СТРАТЕГИЯХ И ПОДВОДНЫХ КАМНЯХ:
https://www.tinkoff.ru/invest/social/profile/GMR/f9f4aed7-e3a7-4b4c-92e9-71f5972791aa

🔥 СТРАТЕГИИ
🚀 &Go USD на +39%. Долетим до +50% и ребалансировка. Момент для входа хороший. Из всех USD стратегий она обладает наибольшим потенциалом сейчас.

😎 &Антикризисная легендарная рублёвая стратегия, которая не падала никогда. При нынешнем рынке РФ я склонен заходить в него, обладая какой-то информацией, делать за час 10-30% и снова выходить в кэш. Такие шансы могут выпадать несколько раз в год, поэтому пока движения по стратегии происходят редко.

⭐️ &Потенциал кратного роста USD используйте просадку для входа. Ждём реализации глобальных процессов, которые приведут к росту стратегии более чем на 70%. Мои опасения за неё: 0/10. Швейцарские аналитики оценили её рост на 75-80% за 12 месяцев при базовом сценарии. И на 130-140% при оптимистичном 👍

Всем добра, успеха и берегите нервы 🤗
#новости #стратегии $USDRUB",10:30,2022-11-18,RUAL
Crawn,"$RUAL Достигли нижней границы восходящего тренда отскочили и вновь вернулись к ней,дальше последует отскок в область верхней границы восходящего тренда.Хорошая точка для входа в позицию на покупку от нижней границы восходящего тренда.
            Перенес инструмент для себя в разряд #потенциальная_ракета .
 _________Веду_стратегии_автоследования__________
&Кубышка на профите и 
&Кубышка на профите v.0.35 .
          Подключайтесь к моим стратегиям     ________________автоследования____________________
#Кубышка_на_профите и #Кубышка_на_профите_v.0.35 .
 будем разгонять депозит вместе.

#теханализ_в_пульсе
#теханализ
#анализ",10:05,2022-11-18,RUAL
MC_MarginCall,"$RUAL новый день через 5 минут, ожидаю дальнейшей просадки
Почему? Да потому. Я художник, я так вижу 😂",9:57,2022-11-18,RUAL
Mikhail_Vladivostok,"📢ГЛАВНЫЕ НОВОСТИ СЕГОДНЯ📢

🎈 Россию нельзя исключить из Группы двадцати, несмотря на призывы некоторых западных политиков, — Премьер-министр Великобритании Риши Сунак

🎈 Республиканцы объявили о начале расследования в отношении Джо Байдена.

🎈 В Конгрессе США назвали Зеленского ""угрозой национальной безопасности"" после вранья про инцидент в Польше.

🎈 Банк Шри-Ланки с 21 ноября начнет выдачу карт Visa и MasterCard россиянам

🎈 В Госдуму РФ внесли законопроект, регулирующий в России процедуру майнинга криптовалют и ее последующей продажи.

🎈 Банк России утвердил единую комиссию для физлиц за трансграничный перевод в рамках Системы быстрых платежей - 6 рублей вне зависимости от суммы

🎈 ""Тинькофф"" $TCSG запустил в приложении продажу золотых слитков с доставкой. Услуга будет доступна клиентам Tinkoff Premium и Tinkoff Private.

🎈 КЭТИ ВУД КУПИЛА 245 622 АКЦИИ COINBASE $COIN И 3 861 АКЦИИ TESLA $TSLA

🎈 Конгресс США будет очень внимательно изучать роль Binance в крахе FTX

🎈 BLIZZARD ИЗ-ЗА САНКЦИЙ ОТВЯЗЫВАЕТ НОМЕРА ТЕЛЕФОНОВ ОТ РОССИЙСКИХ УЧЕТНЫХ ЗАПИСЕЙ

🎈 ЦЕНА НЕФТИ BRENT НА ЛОНДОНСКОЙ БИРЖЕ ICE ОПУСТИЛАСЬ 
ДО $90 ЗА БАРРЕЛЬ ВПЕРВЫЕ С 19 ОКТЯБРЯ - ДАННЫЕ ТОРГОВ

🎈 Просадка акций Disney $DIS на прошлой неделе достигла 57%, что больше, чем просадка в 2007-09 годах (56%)

🎈 General Motors $GM заявила, что ее программа по производству электромобилей станет прибыльной к 2025 году и предсказала ежегодный рост доходов на 12% в течение следующих трех лет, в основном за счет роста покупок электромобилей

🎈 Роль криптобиржи Binance во внезапном крахе FTX, событии, которое вызвало резонанс на криптовалютном рынке, станет предметом пристального внимания Конгресса

🎈 Суд в Стокгольме обязал финскую Gasum выплатить Газпрому 300 млн евро
Арбитражный суд в Стокгольме обязал финскую Gasum выплатить «Газпром экспорту» задолженность в размере более 300 млн евро за поставки газа.

🎈 Bloomberg определил начало рецессии в российской экономике
Российская экономика покажет рост только в третьем квартале 2023 года, до этого показатели будут падать, пишет агентство Bloomberg со ссылкой на своих аналитиков.

🎈 Объем сделок с российскими акциями опустился до мартовского уровня
Общий объем нетто-покупок и нетто-продаж российских акций в октябре 2022 года был минимальным за весь период с марта 2022 года, когда торги акциями были вновь возобновлены.

🎈 Основатель фонда Bridgewater, миллиардер-инвестор Рэй Далио указал на потенциальную близость США и Китая к военному конфликту из-за Тайваня, указав на то, что лидер Китая Си Цзиньпин намекнул на войну, когда в прошлом месяце говорил о необходимости его страны готовиться к «опасному шторму»

🎈 В записке для сотрудников, опубликованной в четверг, генеральный директор Amazon $AMZN Энди Джасси указал, что сокращение численности персонала технологического гиганта продолжится и в следующем году.

🎈 Palo Alto Networks $PANW акции после отчет +6,96%, прибыль и выручка превзошли ожидания, компания дала оптимистический прогноз на 2 квартал 2023 года и на полный год, заявила, что подписала соглашение о приобретении стартапа Cider Security за $195 млн наличными.

🎈 Applied Materials $AMAT +3,21% после отчета: прибыль и выручка (+10,3% г/г) превысили оценки аналитиков, дал прогноз на первый квартал 2023 фин. г. лучше ожидаемого.


В России🚀:
-будет опубликована финансовая отчетность Qiwi $QIWI по МСФО за 3 квартал.
- запланированы заседания советов директоров $IMOEX ""Московской биржи"", $RUAL ""РУСАЛа"", $SGZH «Сегежи», ""Россетей Кубань"" и ""ТНС энерго Кубань"".


🔔Важные события и статистики в мире:
10:00 GBP Объём розничных продаж (м/м) (окт)
11:30 EUR Председатель ЕЦБ Лагард выступит с речью
18:00 USD Продажи на вторичном рынке жилья (окт)


📈Котировки:
USD60.52 рублей
Нефть Brent91.06$
Золото 1764.02$
BTC16 763$


#новости #обзор",9:18,2022-11-18,RUAL
